"word","uncond.surprisal","uncond.entropy","uncond.ig","coda.cond.surprisal","coda.cond.entropy","coda.coda.ig","onset.cond.surprisal","onset.cond.entropy","onset.cond.ig","gpc.word"
"d's",0.754887502163469,1.15417339294593,0.399285890782458,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"d_d_ #_i_ s_z_ "
"m",1.43295940727611,1.15417339294593,-0.278786014330179,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"#_E_ m_m_ "
"c",0.754887502163469,1.15417339294593,0.399285890782458,0,0,0,0,0,0,"c_s_ #_i_ "
"s",1.43295940727611,1.15417339294593,-0.278786014330179,3.16992500144231,0.503258334775646,-2.66666666666667,0.137503523749935,0.439496986921513,0.301993463171578,"#_E_ s_s_ "
"n",1.43295940727611,1.15417339294593,-0.278786014330179,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"#_E_ n_n_ "
"m's",1.43295940727611,1.15417339294593,-0.278786014330179,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"#_E_ m_m_ s_z_ "
"l's",1.43295940727611,1.15417339294593,-0.278786014330179,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"#_E_ l_5_ s_z_ "
"t's",0.754887502163469,1.15417339294593,0.399285890782458,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"t_t_ #_i_ s_z_ "
"d",0.754887502163469,1.15417339294593,0.399285890782458,0,0,0,0,0,0,"d_d_ #_i_ "
"g's",0.754887502163469,1.15417339294593,0.399285890782458,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"g_dZ_ #_i_ s_z_ "
"p",0.754887502163469,1.15417339294593,0.399285890782458,0,0,0,0,0,0,"p_p_ #_i_ "
"b's",0.754887502163469,1.15417339294593,0.399285890782458,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"b_b_ #_i_ s_z_ "
"g",0.754887502163469,1.15417339294593,0.399285890782458,0,0,0,0,0,0,"g_dZ_ #_i_ "
"p's",0.754887502163469,1.15417339294593,0.399285890782458,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"p_p_ #_i_ s_z_ "
"l",1.43295940727611,1.15417339294593,-0.278786014330179,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"#_E_ l_5_ "
"v's",0.754887502163469,1.15417339294593,0.399285890782458,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"v_v_ #_i_ s_z_ "
"'n'",4.75488750216347,1.15417339294593,-3.60071410921754,0,0,0,3.4594316186373,0.439496986921513,-3.01993463171578,"#_@_ n_n_ ' "
"z's",0.754887502163469,1.15417339294593,0.399285890782458,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"z_z_ #_i_ s_z_ "
"c's",0.754887502163469,1.15417339294593,0.399285890782458,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"c_s_ #_i_ s_z_ "
"b",0.754887502163469,1.15417339294593,0.399285890782458,0,0,0,0,0,0,"b_b_ #_i_ "
"n's",1.43295940727611,1.15417339294593,-0.278786014330179,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"#_E_ n_n_ s_z_ "
"f",1.43295940727611,1.15417339294593,-0.278786014330179,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"#_E_ f_f_ "
"t",0.754887502163469,1.15417339294593,0.399285890782458,0,0,0,0,0,0,"t_t_ #_i_ "
"x",1.43295940727611,1.15417339294593,-0.278786014330179,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"#_E_ x_ks_ "
"v",0.754887502163469,1.15417339294593,0.399285890782458,0,0,0,0,0,0,"v_v_ #_i_ "
"z",0.754887502163469,1.15417339294593,0.399285890782458,0,0,0,0,0,0,"z_z_ #_i_ "
"f's",1.43295940727611,1.15417339294593,-0.278786014330179,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"#_E_ f_f_ s_s_ "
"halved",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.301655699861101,0.978978710623756,0.677323010762655,"h_h_ a_a_ l_#_ v_v_ ed_d_ "
"hans",3.40067121010864,0.935926010505893,-2.46474519960275,3.27301849440642,0.690695055592,-2.58232343881442,4.7279204545632,0.978978710623756,-3.74894174393944,"h_h_ a_A_ n_n_ s_s_ "
"brat",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.674679923147456,0.46822904568003,0.176877762084079,0.515946930007447,0.339069167923368,"b_b_ r_r_ a_a_ t_t_ "
"naps",0.275751354691359,0.935926010505893,0.660174655814533,0.0506260730699679,0.216396932451265,0.165770859381297,0.234465253637023,0.6098403047164,0.375375051079377,"n_n_ a_a_ p_p_ s_s_ "
"braque",3.40067121010864,0.935926010505893,-2.46474519960275,1,1,0,3.11547721741994,0.515946930007447,-2.59953028741249,"b_b_ r_r_ a_A_ qu_k_ e_#_ "
"bank's",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ n_N_ k_k_ s_s_ "
"wap",3.40067121010864,0.935926010505893,-2.46474519960275,3.70043971814109,0.391243563629256,-3.30919615451184,1.03394733192334,1.798653781674,0.764706449750658,"w_w_ a_A_ p_p_ "
"bank",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ n_N_ k_k_ "
"small",4.51029570128314,0.935926010505893,-3.57436969077725,0.0995356735509144,0.353359335021421,0.253823661470507,1.8073549220576,0.863120568566631,-0.944234353490973,"s_s_ m_m_ a_O_ ll_5_ "
"tamped",0.275751354691359,0.935926010505893,0.660174655814533,0.137503523749935,0.439496986921513,0.301993463171578,0.217591435072627,0.802170750687651,0.584579315615024,"t_t_ a_a_ m_m_ p_p_ ed_t_ "
"graphed",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ ph_f_ ed_t_ "
"halt",4.51029570128314,0.935926010505893,-3.57436969077725,0.222392421336448,0.591672778582327,0.369280357245879,3.40599235967584,0.978978710623756,-2.42701364905208,"h_h_ a_O_ l_5_ t_t_ "
"snag",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"s_s_ n_n_ a_a_ g_g_ "
"graph's",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ ph_f_ s_s_ "
"thrall",4.51029570128314,0.935926010505893,-3.57436969077725,0.0995356735509144,0.353359335021421,0.253823661470507,1.58496250072116,0.91829583405449,-0.666666666666667,"th_T_ r_r_ a_O_ ll_5_ "
"lamb's",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ m_m_ b_#_ s_z_ "
"grass",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ ss_s_ "
"clank",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"c_k_ l_l_ a_a_ n_N_ k_k_ "
"swathes",4.9856337108298,0.935926010505893,-4.04970770032391,0,0,0,3.36923380966572,1.19145315442169,-2.17778065524403,"s_s_ w_w_ a_e_ the_D_ s_z_ "
"tamps",0.275751354691359,0.935926010505893,0.660174655814533,0.169925001442312,0.503258334775646,0.333333333333333,0.217591435072627,0.802170750687651,0.584579315615024,"t_t_ a_a_ m_m_ p_p_ s_s_ "
"mask",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ s_s_ k_k_ "
"dank",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.0874628412503394,0.322756958897398,0.235294117647059,"d_d_ a_a_ n_N_ k_k_ "
"francs",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.137503523749935,0.439496986921513,0.301993463171578,"f_f_ r_r_ a_a_ n_N_ c_k_ s_s_ "
"mashed",0.275751354691359,0.935926010505893,0.660174655814533,0.289506617194985,0.684038435639042,0.394531818444057,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ sh_S_ ed_t_ "
"lance",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ n_n_ c_s_ e_#_ "
"halts",4.51029570128314,0.935926010505893,-3.57436969077725,0,0,0,3.40599235967584,0.978978710623756,-2.42701364905208,"h_h_ a_O_ l_5_ t_t_ s_s_ "
"stag's",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ g_g_ s_z_ "
"swats",3.40067121010864,0.935926010505893,-2.46474519960275,3.90689059560852,0.699842839886239,-3.20704775572228,0.561878887608115,1.19145315442169,0.629574266813578,"s_s_ w_w_ a_A_ t_t_ s_s_ "
"grasped",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ s_s_ p_p_ ed_t_ "
"twanged",0.275751354691359,0.935926010505893,0.660174655814533,0.362570079384708,0.76420450650862,0.401634427123912,0.415037499278844,0.811278124459133,0.396240625180289,"t_t_ w_w_ a_a_ ng_N_ ed_d_ "
"franck",0.275751354691359,0.935926010505893,0.660174655814533,1,1,0,0.137503523749935,0.439496986921513,0.301993463171578,"f_f_ r_r_ a_a_ nc_N_ k_k_ "
"brass",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.176877762084079,0.515946930007447,0.339069167923368,"b_b_ r_r_ a_a_ ss_s_ "
"waltzed",4.51029570128314,0.935926010505893,-3.57436969077725,0,0,0,2.25633975325979,1.798653781674,-0.45768597158579,"w_w_ a_O_ l_5_ t_t_ z_s_ ed_t_ "
"bang's",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ ng_N_ s_z_ "
"blass",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"b_b_ l_l_ a_a_ ss_s_ "
"yaks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.222392421336448,0.591672778582327,0.369280357245879,"y_j_ a_a_ k_k_ s_s_ "
"swaths",3.40067121010864,0.935926010505893,-2.46474519960275,2.58496250072116,0.650022421648354,-1.9349400790728,0.561878887608115,1.19145315442169,0.629574266813578,"s_s_ w_w_ a_A_ th_T_ s_s_ "
"bang",0.275751354691359,0.935926010505893,0.660174655814533,0.0780025120012732,0.29747224891929,0.219469736918016,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ ng_N_ "
"dram",0.275751354691359,0.935926010505893,0.660174655814533,0.146841388329271,0.45868581620054,0.311844427871269,0,0,0,"d_d_ r_r_ a_a_ m_m_ "
"spas",3.40067121010864,0.935926010505893,-2.46474519960275,0.84799690655495,1.56831825570284,0.720321349147894,2.70043971814109,0.619382194678764,-2.08105752346233,"s_s_ p_p_ a_A_ s_z_ "
"hank",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.301655699861101,0.978978710623756,0.677323010762655,"h_h_ a_a_ n_N_ k_k_ "
"drank",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"d_d_ r_r_ a_a_ n_N_ k_k_ "
"grassed",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ ss_s_ ed_t_ "
"nash",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.57879462463212,0.364669819279272,0.234465253637023,0.6098403047164,0.375375051079377,"n_n_ a_a_ sh_S_ "
"tamp",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.566509506552905,0.360058629085479,0.217591435072627,0.802170750687651,0.584579315615024,"t_t_ a_a_ m_m_ p_p_ "
"jeanne",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"j_Z_ e_#_ a_a_ nn_n_ e_#_ "
"ads",0.275751354691359,0.935926010505893,0.660174655814533,0.234465253637023,0.6098403047164,0.375375051079377,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ d_d_ s_z_ "
"apt",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ p_p_ t_t_ "
"slat",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.674679923147456,0.46822904568003,0.120294233717712,0.402179190202273,0.281884956484561,"s_s_ l_l_ a_a_ t_t_ "
"batch",0.275751354691359,0.935926010505893,0.660174655814533,0.241008099503795,0.619382194678764,0.378374095174969,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ tch_tS_ "
"chats",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.699842839886239,0.493391962418812,0.222392421336448,0.707569653505061,0.485177232168613,"ch_tS_ a_a_ t_t_ s_s_ "
"stag",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ g_g_ "
"thatched",0.275751354691359,0.935926010505893,0.660174655814533,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"th_T_ a_a_ tch_tS_ ed_t_ "
"skaggs",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"s_s_ k_k_ a_a_ gg_g_ s_z_ "
"spat",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.674679923147456,0.46822904568003,0.241008099503795,0.619382194678764,0.378374095174969,"s_s_ p_p_ a_a_ t_t_ "
"bra",3.40067121010864,0.935926010505893,-2.46474519960275,0.106915203916512,0.371232326640876,0.264317122724364,3.11547721741994,0.515946930007447,-2.59953028741249,"b_b_ r_r_ a_A_ "
"lamb",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ m_m_ b_#_ "
"lakhs",3.40067121010864,0.935926010505893,-2.46474519960275,0,0,0,3.8073549220576,0.589626181187314,-3.21772874087029,"l_l_ a_A_ kh_k_ s_s_ "
"that",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.674679923147456,0.46822904568003,0,0,0,"th_D_ a_a_ t_t_ "
"danged",0.275751354691359,0.935926010505893,0.660174655814533,0.362570079384708,0.76420450650862,0.401634427123912,0.0874628412503394,0.322756958897398,0.235294117647059,"d_d_ a_a_ ng_N_ ed_d_ "
"bangs",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ ng_N_ s_z_ "
"grads",0.275751354691359,0.935926010505893,0.660174655814533,0.234465253637023,0.6098403047164,0.375375051079377,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ d_d_ s_z_ "
"scratch",0.275751354691359,0.935926010505893,0.660174655814533,0.241008099503795,0.619382194678764,0.378374095174969,0,0,0,"s_s_ c_k_ r_r_ a_a_ tch_tS_ "
"chaffs",0.275751354691359,0.935926010505893,0.660174655814533,0.263034405833794,0.650022421648354,0.38698801581456,0.222392421336448,0.707569653505061,0.485177232168613,"ch_tS_ a_a_ ff_f_ s_s_ "
"dang",0.275751354691359,0.935926010505893,0.660174655814533,0.0780025120012732,0.29747224891929,0.219469736918016,0.0874628412503394,0.322756958897398,0.235294117647059,"d_d_ a_a_ ng_N_ "
"wan",3.40067121010864,0.935926010505893,-2.46474519960275,3.36923380966572,0.659459211658581,-2.70977459800714,1.03394733192334,1.798653781674,0.764706449750658,"w_w_ a_A_ n_n_ "
"wants",3.40067121010864,0.935926010505893,-2.46474519960275,2.90689059560852,0.566509506552905,-2.34038108905561,1.03394733192334,1.798653781674,0.764706449750658,"w_w_ a_A_ n_n_ t_t_ s_s_ "
"hanks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.301655699861101,0.978978710623756,0.677323010762655,"h_h_ a_a_ n_N_ k_k_ s_s_ "
"masque",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ s_s_ qu_k_ e_#_ "
"saks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.0995356735509144,0.353359335021421,0.253823661470507,"s_s_ a_a_ k_k_ s_s_ "
"wag",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,2.10433665981474,1.798653781674,-0.30568287814074,"w_w_ a_a_ g_g_ "
"bask",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ s_s_ k_k_ "
"flanks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"f_f_ l_l_ a_a_ n_N_ k_k_ s_s_ "
"labs",0.275751354691359,0.935926010505893,0.660174655814533,0.144389909335175,0.453716339186945,0.30932642985177,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ b_b_ s_z_ "
"bag",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ g_g_ "
"bast",0.275751354691359,0.935926010505893,0.660174655814533,0.15200309344505,0.468995593589281,0.316992500144231,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ s_s_ t_t_ "
"blanked",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"b_b_ l_l_ a_a_ n_N_ k_k_ ed_t_ "
"graph",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.125530882083859,0.490341503141508,0.364810621057649,"g_g_ r_r_ a_a_ ph_f_ "
"snacks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"s_s_ n_n_ a_a_ ck_k_ s_s_ "
"wad",3.40067121010864,0.935926010505893,-2.46474519960275,2.93859945533586,0.558629373452199,-2.37997008188366,1.03394733192334,1.798653781674,0.764706449750658,"w_w_ a_A_ d_d_ "
"shagged",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"sh_S_ a_a_ gg_g_ ed_d_ "
"asp",0.275751354691359,0.935926010505893,0.660174655814533,0.222392421336448,0.591672778582327,0.369280357245879,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ s_s_ p_p_ "
"masks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ s_s_ k_k_ s_s_ "
"adz",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ d_d_ z_z_ "
"clasped",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"c_k_ l_l_ a_a_ s_s_ p_p_ ed_t_ "
"chaps",0.275751354691359,0.935926010505893,0.660174655814533,0.0506260730699679,0.216396932451265,0.165770859381297,0.222392421336448,0.707569653505061,0.485177232168613,"ch_tS_ a_a_ p_p_ s_s_ "
"chad",0.275751354691359,0.935926010505893,0.660174655814533,0.201633861169651,0.558629373452199,0.356995512282549,0.222392421336448,0.707569653505061,0.485177232168613,"ch_tS_ a_a_ d_d_ "
"snatched",0.275751354691359,0.935926010505893,0.660174655814533,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"s_s_ n_n_ a_a_ tch_tS_ ed_t_ "
"shags",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"sh_S_ a_a_ g_g_ s_z_ "
"apse",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ p_p_ s_s_ e_#_ "
"bat",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.674679923147456,0.46822904568003,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ t_t_ "
"bag's",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ g_g_ s_z_ "
"plan",0.275751354691359,0.935926010505893,0.660174655814533,0.199308808223407,0.659459211658581,0.460150403435174,0.395928676331139,0.795040279384522,0.399111603053383,"p_p_ l_l_ a_a_ n_n_ "
"clanked",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"c_k_ l_l_ a_a_ n_N_ k_k_ ed_t_ "
"bash",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.57879462463212,0.364669819279272,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ sh_S_ "
"annes",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ nn_n_ e_#_ s_z_ "
"asks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ s_s_ k_k_ s_s_ "
"rasped",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.14086253583985,0.539504602710757,0.398642066870907,"r_r_ a_a_ s_s_ p_p_ ed_t_ "
"quashed",3.40067121010864,0.935926010505893,-2.46474519960275,2.4594316186373,0.684038435639042,-1.77539318299826,0.53051471669878,1.14011567851461,0.609600961815829,"qu_kw_ a_A_ sh_S_ ed_t_ "
"mats",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.699842839886239,0.493391962418812,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ t_t_ s_s_ "
"bass",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.400537929583729,1.17387996151639,0.77334203193266,"b_b_ a_a_ ss_s_ "
"masked",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.189033824390017,0.706700374011474,0.517666549621457,"m_m_ a_a_ s_s_ k_k_ ed_t_ "
"scammed",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.304854581528421,0.892942741766581,0.58808816023816,"s_s_ c_k_ a_a_ mm_m_ ed_d_ "
"khan",0.275751354691359,0.935926010505893,0.660174655814533,0.199308808223407,0.659459211658581,0.460150403435174,0.584962500721156,0.91829583405449,0.333333333333333,"kh_k_ a_a_ n_n_ "
"tack",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.217591435072627,0.802170750687651,0.584579315615024,"t_t_ a_a_ ck_k_ "
"staffed",0.275751354691359,0.935926010505893,0.660174655814533,0.415037499278844,0.811278124459133,0.396240625180289,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ ff_f_ ed_t_ "
"platts",0.275751354691359,0.935926010505893,0.660174655814533,0.485426827170242,0.863120568566631,0.377693741396389,0.395928676331139,0.795040279384522,0.399111603053383,"p_p_ l_l_ a_a_ tt_t_ s_s_ "
"snags",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"s_s_ n_n_ a_a_ g_g_ s_z_ "
"wads",3.40067121010864,0.935926010505893,-2.46474519960275,2.73696559416621,0.6098403047164,-2.12712528944981,1.03394733192334,1.798653781674,0.764706449750658,"w_w_ a_A_ d_d_ s_z_ "
"waft",3.40067121010864,0.935926010505893,-2.46474519960275,3.32192809488736,0.468995593589281,-2.85293250129808,1.03394733192334,1.798653781674,0.764706449750658,"w_w_ a_A_ f_f_ t_t_ "
"that's",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.699842839886239,0.493391962418812,0,0,0,"th_D_ a_a_ t_t_ s_s_ "
"huang",3.40067121010864,0.935926010505893,-2.46474519960275,4.24792751344359,0.29747224891929,-3.9504552645243,0,0,0,"hu_w_ a_A_ ng_N_ "
"rat",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.674679923147456,0.46822904568003,0.14086253583985,0.539504602710757,0.398642066870907,"r_r_ a_a_ t_t_ "
"staff",0.275751354691359,0.935926010505893,0.660174655814533,0.222392421336448,0.591672778582327,0.369280357245879,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ ff_f_ "
"pad",0.275751354691359,0.935926010505893,0.660174655814533,0.201633861169651,0.558629373452199,0.356995512282549,0.375509135092206,1.11914135483141,0.743632219739201,"p_p_ a_a_ d_d_ "
"flans",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.690695055592,0.476570250239153,0,0,0,"f_f_ l_l_ a_a_ n_n_ s_z_ "
"clams",0.275751354691359,0.935926010505893,0.660174655814533,0.111031312388744,0.38094658570539,0.269915273316646,0,0,0,"c_k_ l_l_ a_a_ m_m_ s_z_ "
"halve",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.301655699861101,0.978978710623756,0.677323010762655,"h_h_ a_a_ l_#_ v_v_ e_#_ "
"act's",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ c_k_ t_t_ s_s_ "
"sams",0.275751354691359,0.935926010505893,0.660174655814533,0.111031312388744,0.38094658570539,0.269915273316646,0.0995356735509144,0.353359335021421,0.253823661470507,"s_s_ a_a_ m_m_ s_z_ "
"twang",0.275751354691359,0.935926010505893,0.660174655814533,0.0780025120012732,0.29747224891929,0.219469736918016,0.415037499278844,0.811278124459133,0.396240625180289,"t_t_ w_w_ a_a_ ng_N_ "
"clanks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"c_k_ l_l_ a_a_ n_N_ k_k_ s_s_ "
"cab's",0.275751354691359,0.935926010505893,0.660174655814533,0.144389909335175,0.453716339186945,0.30932642985177,0.169925001442312,0.61272812766834,0.442803126226028,"c_k_ a_a_ b_b_ s_z_ "
"shacked",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0,0,0,"sh_S_ a_a_ ck_k_ ed_t_ "
"swash",3.40067121010864,0.935926010505893,-2.46474519960275,2.85798099512757,0.57879462463212,-2.27918637049545,0.561878887608115,1.19145315442169,0.629574266813578,"s_s_ w_w_ a_A_ sh_S_ "
"ants",0.275751354691359,0.935926010505893,0.660174655814533,0.206450877467426,0.566509506552905,0.360058629085479,0.238786859587117,0.849631235956762,0.610844376369645,"a_a_ n_n_ t_t_ s_s_ "
"lambs",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.163498732282879,0.589626181187314,0.426127448904435,"l_l_ a_a_ m_m_ b_#_ s_z_ "
"clamps",0.275751354691359,0.935926010505893,0.660174655814533,0.169925001442312,0.503258334775646,0.333333333333333,0,0,0,"c_k_ l_l_ a_a_ m_m_ p_p_ s_s_ "
"plan's",0.275751354691359,0.935926010505893,0.660174655814533,0.214124805352848,0.690695055592,0.476570250239153,0.395928676331139,0.795040279384522,0.399111603053383,"p_p_ l_l_ a_a_ n_n_ s_z_ "
"plath",0.275751354691359,0.935926010505893,0.660174655814533,0.15200309344505,0.468995593589281,0.316992500144231,0.395928676331139,0.795040279384522,0.399111603053383,"p_p_ l_l_ a_a_ th_T_ "
"lathe",4.9856337108298,0.935926010505893,-4.04970770032391,0,0,0,4.8073549220576,0.589626181187314,-4.21772874087029,"l_l_ a_e_ the_D_ "
"stanched",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.142019004872428,0.448864488723029,0.306845483850602,"s_s_ t_t_ a_a_ n_n_ ch_tS_ ed_t_ "
"swat",3.40067121010864,0.935926010505893,-2.46474519960275,3.32192809488736,0.674679923147456,-2.64724817173991,0.561878887608115,1.19145315442169,0.629574266813578,"s_s_ w_w_ a_A_ t_t_ "
"tacks",0.275751354691359,0.935926010505893,0.660174655814533,0,0,0,0.217591435072627,0.802170750687651,0.584579315615024,"t_t_ a_a_ ck_k_ s_s_ "
"chaffed",0.275751354691359,0.935926010505893,0.660174655814533,0.415037499278844,0.811278124459133,0.396240625180289,0.222392421336448,0.707569653505061,0.485177232168613,"ch_tS_ a_a_ ff_f_ ed_t_ "
