,index,model,residual,max_acc,k,code_name,cond,hidden_units,cleanup_units,p_noise,learning_rate
3571,0,EQ2,0.11293401574869281,0.9738127024108186,4.000139168283059,64195551,LF_CON,50,25,3,0.00999999999999998
3572,0,EQ2,0.08806865029128057,0.9999999999999999,4.723378605226612,64195551,HF_INC,50,25,3,0.00999999999999998
3573,0,EQ2,0.05728986079249967,0.8447570603303761,3.1127830167596406,64195551,LF_INC,50,25,3,0.00999999999999998
3574,0,EQ2,0.14975740533252632,0.7973808972323995,5.06191405026226,64195551,NW_UN,50,25,3,0.00999999999999998
3575,0,EQ2,0.10762860480012103,0.7253089881344844,5.086965185534422,64195551,NW_AMB,50,25,3,0.00999999999999998
3576,0,EQ2,0.1324834282397185,0.9952084139560536,18.20141833811366,64195556,HF_CON,100,25,3,0.00999999999999998
3577,0,EQ2,0.16764961001992998,0.9999999999999999,17.15370910426244,64195556,LF_CON,100,25,3,0.00999999999999998
3578,0,EQ2,0.041514578618586505,0.9912856905752865,12.827106625427204,64195556,HF_INC,100,25,3,0.00999999999999998
3579,0,EQ2,0.05042486423663069,0.9216665664685602,6.899721474144258,64195556,LF_INC,100,25,3,0.00999999999999998
3580,0,EQ2,0.17813085883309226,0.8852389042384615,14.650392547678583,64195556,NW_UN,100,25,3,0.00999999999999998
3581,0,EQ2,0.0604100458687232,0.7827366211455604,15.28665310706983,64195556,NW_AMB,100,25,3,0.00999999999999998
3582,0,EQ2,0.04626667142137343,0.9999999999999999,23.46526172086841,64195561,HF_CON,150,25,3,0.00999999999999998
3583,0,EQ2,0.057955538155416396,0.9999999999999999,23.69236476901096,64195561,LF_CON,150,25,3,0.00999999999999998
3584,0,EQ2,0.010856681571138777,0.9993854717638391,17.354461195607918,64195561,HF_INC,150,25,3,0.00999999999999998
3585,0,EQ2,0.027465193835656626,0.960246622360899,8.50690942668499,64195561,LF_INC,150,25,3,0.00999999999999998
3586,0,EQ2,0.11180117687391807,0.9463777797297158,18.905773659435205,64195561,NW_UN,150,25,3,0.00999999999999998
3587,0,EQ2,0.06394206089255865,0.8497814525246496,19.38477535905571,64195561,NW_AMB,150,25,3,0.00999999999999998
3588,0,EQ2,0.12140713141432849,0.9999998238368532,26.51201447081511,64195566,HF_CON,200,25,3,0.00999999999999998
3589,0,EQ2,0.07580366569072979,0.9999999999999999,25.47644722169123,64195566,LF_CON,200,25,3,0.00999999999999998
3590,0,EQ2,0.02455288326739001,0.978834302052406,19.063761036213094,64195566,HF_INC,200,25,3,0.00999999999999998
3591,0,EQ2,0.04982694050287004,0.9438171452499958,13.09489855012558,64195566,LF_INC,200,25,3,0.00999999999999998
3592,0,EQ2,0.12065751805841711,0.9227078907880119,26.03191601667057,64195566,NW_UN,200,25,3,0.00999999999999998
3593,0,EQ2,0.02887013199961242,0.8795069847025261,19.90863312768114,64195566,NW_AMB,200,25,3,0.00999999999999998
3594,0,EQ2,0.05327251821446808,0.9906036500680185,27.341169136789603,64195571,HF_CON,250,25,3,0.00999999999999998
3595,0,EQ2,0.04285192926768765,0.9997741031613736,24.942128644886843,64195571,LF_CON,250,25,3,0.00999999999999998
3596,0,EQ2,0.02489338925717791,0.9958234015287423,22.551537351069943,64195571,HF_INC,250,25,3,0.00999999999999998
3597,0,EQ2,0.030977281659301033,0.9901551176834645,11.538754825815033,64195571,LF_INC,250,25,3,0.00999999999999998
3598,0,EQ2,0.12229691478260583,0.9146979944604465,28.42894988072884,64195571,NW_UN,250,25,3,0.00999999999999998
3599,0,EQ2,0.08663149941258941,0.8626273769211372,26.63778482780321,64195571,NW_AMB,250,25,3,0.00999999999999998
3600,0,EQ2,0.1194283141707406,0.980888399867099,5.525860357019222,64195576,HF_CON,50,5,4,0.00999999999999998
3601,0,EQ2,0.15732822207611122,0.9540480396240639,5.2433313370620835,64195576,LF_CON,50,5,4,0.00999999999999998
3602,0,EQ2,0.14653234511045235,0.9749650096816096,3.6193106989945854,64195576,HF_INC,50,5,4,0.00999999999999998
3603,0,EQ2,0.06441005042152224,0.6235250308614615,5.147237395793558,64195576,LF_INC,50,5,4,0.00999999999999998
3604,0,EQ2,0.312722944640301,0.8747156283780795,4.267359428781666,64195576,NW_UN,50,5,4,0.00999999999999998
