,index,model,residual,max_acc,k,x0,code_name,cond,hidden_units,cleanup_units,p_noise,learning_rate
36,0,EQ1,0.014520193610290253,0.9946996548902393,9.02398418909635,0.020236414996596716,64195110,HF_CON,100,10,0,0.0020000000000000013
37,0,EQ1,0.02528368154468485,0.9903397429913671,9.86006368575219,0.011634880552761673,64195110,LF_CON,100,10,0,0.0020000000000000013
38,0,EQ1,0.03576907356593055,0.9693100102073422,5.701357822605152,8.367152350229606e-17,64195110,HF_INC,100,10,0,0.0020000000000000013
39,0,EQ1,0.09573558202681175,0.7820543485728961,4.817766470017964,8.375348252087676e-23,64195110,LF_INC,100,10,0,0.0020000000000000013
40,0,EQ1,0.017401938264195102,0.9000774232777047,12.919050446332001,0.027797856103585875,64195110,NW_UN,100,10,0,0.0020000000000000013
41,0,EQ1,0.06775005921092694,0.810147541442252,17.63716441907356,0.022378565005839533,64195110,NW_AMB,100,10,0,0.0020000000000000013
42,0,EQ1,0.015431720957426318,0.974524315880403,9.470482305717526,0.012234383417155366,64195115,HF_CON,150,10,0,0.0020000000000000013
43,0,EQ1,0.026752603250870408,0.9906482039495823,10.231521837373078,0.008310687015400718,64195115,LF_CON,150,10,0,0.0020000000000000013
44,0,EQ1,0.03988335299043238,0.95350032268667,6.584319642975342,0.0051370633830888305,64195115,HF_INC,150,10,0,0.0020000000000000013
45,0,EQ1,0.08154180012553941,0.7235064428125292,6.595430725328426,2.6720707712800235e-22,64195115,LF_INC,150,10,0,0.0020000000000000013
46,0,EQ1,0.034243373240638336,0.9383600318829705,11.410133514172653,0.01915315877446316,64195115,NW_UN,150,10,0,0.0020000000000000013
47,0,EQ1,0.05282494678849731,0.7981069928009856,19.353012890657865,0.021965514798584808,64195115,NW_AMB,150,10,0,0.0020000000000000013
48,0,EQ1,0.03905027659409579,0.9693516905778458,10.386690159549444,0.016432543930216453,64195120,HF_CON,200,10,0,0.0020000000000000013
49,0,EQ1,0.02142744842812384,0.9686873371855983,11.849051838357703,0.0067181639352314635,64195120,LF_CON,200,10,0,0.0020000000000000013
50,0,EQ1,0.06193348282002076,0.9523656342432697,6.178836343689389,1.2969826575218048e-16,64195120,HF_INC,200,10,0,0.0020000000000000013
51,0,EQ1,0.062437912643140595,0.7048478003626308,5.2084420271282825,1.3123174384375957e-22,64195120,LF_INC,200,10,0,0.0020000000000000013
52,0,EQ1,0.035773181625315925,0.9005465463128213,13.904756114562735,0.017230049114622673,64195120,NW_UN,200,10,0,0.0020000000000000013
53,0,EQ1,0.03157663604473768,0.8620037692283586,17.897592250071853,0.017745708359662903,64195120,NW_AMB,200,10,0,0.0020000000000000013
54,0,EQ1,0.03720936406726858,0.9853311560685123,10.199834586820078,0.010397301924096509,64195125,HF_CON,250,10,0,0.0020000000000000013
55,0,EQ1,0.0296088036631115,0.9719299205708143,11.359639403689373,0.003960098978701115,64195125,LF_CON,250,10,0,0.0020000000000000013
56,0,EQ1,0.062107337920176336,0.9435838778344615,5.743479469310341,9.468612974020905e-17,64195125,HF_INC,250,10,0,0.0020000000000000013
57,0,EQ1,0.05389722965249637,0.7285170744326624,6.1348444732101814,1.1262636521036993e-22,64195125,LF_INC,250,10,0,0.0020000000000000013
58,0,EQ1,0.02457056143120991,0.902836450755244,12.117424857769747,0.013696373765456012,64195125,NW_UN,250,10,0,0.0020000000000000013
59,0,EQ1,0.06403093149568967,0.8453436318831739,16.21795854049684,0.012936360635909902,64195125,NW_AMB,250,10,0,0.0020000000000000013
60,0,EQ1,0.015603033340381623,0.9649314807127385,8.146077890711359,0.03027905707146832,64195130,HF_CON,50,15,0,0.0020000000000000013
61,0,EQ1,0.020928012033143033,0.9607992007784081,8.236137466249014,0.015308257368996539,64195130,LF_CON,50,15,0,0.0020000000000000013
62,0,EQ1,0.015619539051870452,0.9887182529329519,5.362735610174277,0.007129494733733294,64195130,HF_INC,50,15,0,0.0020000000000000013
63,0,EQ1,0.07732033892012886,0.7259333648708275,5.764378933647487,5.704964954855982e-23,64195130,LF_INC,50,15,0,0.0020000000000000013
64,0,EQ1,0.02850865194752265,0.9471845154297095,9.78477932464487,0.03113680288202901,64195130,NW_UN,50,15,0,0.0020000000000000013
65,0,EQ1,0.02019392486640354,0.7570299260450343,14.142905178826963,0.028029006334645456,64195130,NW_AMB,50,15,0,0.0020000000000000013
66,0,EQ1,0.016495802336171123,0.9783978657783345,9.92858325479048,0.02249788824846602,64195135,HF_CON,100,15,0,0.0020000000000000013
67,0,EQ1,0.03363826406699028,0.9615281396448809,10.71934431377238,0.011818814634637496,64195135,LF_CON,100,15,0,0.0020000000000000013
68,0,EQ1,0.02222706349870751,0.9617112777377037,6.5161784691052835,9.626169044193005e-15,64195135,HF_INC,100,15,0,0.0020000000000000013
69,0,EQ1,0.053244646311198435,0.6754650679018844,6.937485400064819,1.0052787292812119e-18,64195135,LF_INC,100,15,0,0.0020000000000000013
70,0,EQ1,0.034242330672782414,0.8673398385317203,11.795348492691817,0.0196766151618731,64195135,NW_UN,100,15,0,0.0020000000000000013
71,0,EQ1,0.035031919364172624,0.8872342732597881,13.211301363221192,0.02106198263669498,64195135,NW_AMB,100,15,0,0.0020000000000000013
72,0,EQ1,0.022227272618277928,0.9797841154651689,10.318907228305374,0.018495932551184775,64195140,HF_CON,150,15,0,0.0020000000000000013
73,0,EQ1,0.0319903448649161,0.9717443467908472,10.243512840175569,0.009250079805749161,64195140,LF_CON,150,15,0,0.0020000000000000013
74,0,EQ1,0.06659792079246935,0.9370990528846117,5.845363945103203,5.074348403639386e-21,64195140,HF_INC,150,15,0,0.0020000000000000013
75,0,EQ1,0.07086084425467298,0.7603539863673209,5.020268362951334,5.052326099486255e-20,64195140,LF_INC,150,15,0,0.0020000000000000013
76,0,EQ1,0.0533825761882531,0.9174742404915716,14.295524329098438,0.020512620103425576,64195140,NW_UN,150,15,0,0.0020000000000000013
77,0,EQ1,0.06772294702919276,0.8842857409348239,14.658681799101357,0.017361401957999293,64195140,NW_AMB,150,15,0,0.0020000000000000013
78,0,EQ1,0.013622513619762255,0.9702552344290033,11.17187527995009,0.015824729929517816,64195145,HF_CON,200,15,0,0.0020000000000000013
79,0,EQ1,0.02884421242383303,0.964356449070477,11.595671479575573,0.007016927215262124,64195145,LF_CON,200,15,0,0.0020000000000000013
80,0,EQ1,0.04631451932882455,0.9783919585187412,5.283346375405206,3.286611963701148e-16,64195145,HF_INC,200,15,0,0.0020000000000000013
81,0,EQ1,0.10519473063863667,0.6918363007720962,6.145766154424547,2.6008186906299518e-24,64195145,LF_INC,200,15,0,0.0020000000000000013
82,0,EQ1,0.02605566539729974,0.9473088970294374,12.300971464713447,0.015940972394279163,64195145,NW_UN,200,15,0,0.0020000000000000013
83,0,EQ1,0.04388441987673799,0.9042960575727316,16.096217428311707,0.017918543853642287,64195145,NW_AMB,200,15,0,0.0020000000000000013
84,0,EQ1,0.042758291328661935,0.9574489103363636,13.701487973183843,0.015853496418717916,64195150,HF_CON,250,15,0,0.0020000000000000013
85,0,EQ1,0.03857253659792982,0.9639531978339615,12.049992081650482,0.0036862331855124055,64195150,LF_CON,250,15,0,0.0020000000000000013
86,0,EQ1,0.05548151150767532,0.951528771609544,6.206916981144714,4.416373525050557e-16,64195150,HF_INC,250,15,0,0.0020000000000000013
87,0,EQ1,0.07698456687361489,0.6999546303293838,6.7112512740939385,7.281802864951966e-21,64195150,LF_INC,250,15,0,0.0020000000000000013
88,0,EQ1,0.028111678251712124,0.858943035882838,12.432869669390325,0.010803109203270898,64195150,NW_UN,250,15,0,0.0020000000000000013
89,0,EQ1,0.06497613758712317,0.8578797973976566,16.606592097331877,0.013348528288045693,64195150,NW_AMB,250,15,0,0.0020000000000000013
90,0,EQ1,0.02849197607250517,0.9804152885113256,7.1252475078939606,0.018203802564016377,64195155,HF_CON,50,20,0,0.0020000000000000013
91,0,EQ1,0.01865867497709767,0.9034804588362791,8.024780054954435,0.010820072310968232,64195155,LF_CON,50,20,0,0.0020000000000000013
92,0,EQ1,0.030404795505166414,0.9050069275157415,7.103401081840094,0.01906207764394403,64195155,HF_INC,50,20,0,0.0020000000000000013
93,0,EQ1,0.04822170299067672,0.6092555447117701,6.462646372491028,6.580472165495084e-21,64195155,LF_INC,50,20,0,0.0020000000000000013
94,0,EQ1,0.060593511323612986,0.7964804771057339,10.730970178294168,0.023283464438423693,64195155,NW_UN,50,20,0,0.0020000000000000013
95,0,EQ1,0.03470476545054301,0.7891738196848672,12.425935247248715,0.019829904449002622,64195155,NW_AMB,50,20,0,0.0020000000000000013
96,0,EQ1,0.01106400824250427,0.990550052125578,9.682021499155773,0.020113487945103044,64195160,HF_CON,100,20,0,0.0020000000000000013
97,0,EQ1,0.024495865596101556,0.9776350856111057,9.917714595082707,0.010004630337638001,64195160,LF_CON,100,20,0,0.0020000000000000013
98,0,EQ1,0.026885622452237756,0.9995105650361047,5.045628920253781,6.85034640667424e-24,64195160,HF_INC,100,20,0,0.0020000000000000013
99,0,EQ1,0.05268092611299885,0.7447304905119161,5.505916140416574,8.525741227045666e-19,64195160,LF_INC,100,20,0,0.0020000000000000013
100,0,EQ1,0.031085072490814727,0.8967793870974429,11.225057604177714,0.021779764722962475,64195160,NW_UN,100,20,0,0.0020000000000000013
101,0,EQ1,0.024044846027208952,0.8682743445815324,13.792940661044334,0.01985750093227399,64195160,NW_AMB,100,20,0,0.0020000000000000013
102,0,EQ1,0.027657600708623987,0.9883196223844469,9.24662829128268,0.013687661719409244,64195165,HF_CON,150,20,0,0.0020000000000000013
103,0,EQ1,0.02218287547226582,0.9762186796140333,10.470641251470393,0.007707154228491145,64195165,LF_CON,150,20,0,0.0020000000000000013
104,0,EQ1,0.03474026720173809,0.9601246230116872,6.218895022212565,1.51996956307522e-13,64195165,HF_INC,150,20,0,0.0020000000000000013
105,0,EQ1,0.0824181519299578,0.7680865491390099,5.11824903717788,1.1868031049805714e-22,64195165,LF_INC,150,20,0,0.0020000000000000013
106,0,EQ1,0.036486132410873055,0.9311863632161833,11.35778107915492,0.01710462724793437,64195165,NW_UN,150,20,0,0.0020000000000000013
107,0,EQ1,0.041629366670448836,0.878403814606391,15.343838455615233,0.018369898963061907,64195165,NW_AMB,150,20,0,0.0020000000000000013
108,0,EQ1,0.026720097074277038,0.9748549963804631,10.736031194670177,0.013879103405476543,64195170,HF_CON,200,20,0,0.0020000000000000013
109,0,EQ1,0.043148281085309104,0.9606192609275649,11.4175137772977,0.008651012324003097,64195170,LF_CON,200,20,0,0.0020000000000000013
110,0,EQ1,0.0717211005875339,0.9338177206424398,6.067679913914464,1.6159697823352809e-18,64195170,HF_INC,200,20,0,0.0020000000000000013
111,0,EQ1,0.11497115614371373,0.7040309109285092,6.7484276968575365,3.983204101657639e-22,64195170,LF_INC,200,20,0,0.0020000000000000013
112,0,EQ1,0.030500224593602895,0.908010224620412,13.944778496702588,0.019651497923370075,64195170,NW_UN,200,20,0,0.0020000000000000013
113,0,EQ1,0.02782883874972121,0.8446493472345026,18.57558517930135,0.020090492956278586,64195170,NW_AMB,200,20,0,0.0020000000000000013
114,0,EQ1,0.013000303859777133,0.9919050269202232,9.378980759130933,0.00892302735873505,64195175,HF_CON,250,20,0,0.0020000000000000013
115,0,EQ1,0.05891092256157884,0.9663275476929041,12.461514625662689,0.006342512724528317,64195175,LF_CON,250,20,0,0.0020000000000000013
116,0,EQ1,0.046833230521316355,0.9553610637109697,6.390224754604353,1.198321603046224e-18,64195175,HF_INC,250,20,0,0.0020000000000000013
117,0,EQ1,0.10442062850027099,0.7319444528734578,6.794813760642835,9.584381521679482e-25,64195175,LF_INC,250,20,0,0.0020000000000000013
118,0,EQ1,0.08755346248650234,0.9249310450850055,15.15797172776333,0.01945785025562394,64195175,NW_UN,250,20,0,0.0020000000000000013
119,0,EQ1,0.03388860399818913,0.9094629003603046,16.423644910248115,0.018818187352551058,64195175,NW_AMB,250,20,0,0.0020000000000000013
120,0,EQ1,0.016364536921630698,0.9153440093607569,9.185546778273778,0.02786711559093572,64195180,HF_CON,50,25,0,0.0020000000000000013
121,0,EQ1,0.03418275191173561,0.8903644664498406,9.173429889124112,0.011159468017616837,64195180,LF_CON,50,25,0,0.0020000000000000013
122,0,EQ1,0.03395132421555915,0.8089625868586492,7.708733445936013,0.017534639534282907,64195180,HF_INC,50,25,0,0.0020000000000000013
123,0,EQ1,0.020734040095410675,0.5919223460982936,7.021095558009515,6.13830303674002e-22,64195180,LF_INC,50,25,0,0.0020000000000000013
124,0,EQ1,0.04004517453036504,0.868234093986762,11.342529370053631,0.02842607910601088,64195180,NW_UN,50,25,0,0.0020000000000000013
125,0,EQ1,0.02817892629169073,0.8620920186663724,13.838079226069949,0.027812162759152038,64195180,NW_AMB,50,25,0,0.0020000000000000013
126,0,EQ1,0.037618020032567416,0.9858645111945238,9.013962556381848,0.01683882295843268,64195185,HF_CON,100,25,0,0.0020000000000000013
127,0,EQ1,0.011468187404324691,0.9655202845119402,9.96349329396827,0.010259650034754257,64195185,LF_CON,100,25,0,0.0020000000000000013
128,0,EQ1,0.023678919876613462,0.932512121635074,6.342190101199518,0.00403323252532315,64195185,HF_INC,100,25,0,0.0020000000000000013
129,0,EQ1,0.058984052842685805,0.6689549521924679,6.2685495206010895,3.3204898698001427e-21,64195185,LF_INC,100,25,0,0.0020000000000000013
130,0,EQ1,0.05629018631331233,0.8887049619839272,13.676795933708306,0.023867656994037586,64195185,NW_UN,100,25,0,0.0020000000000000013
131,0,EQ1,0.045990788398354014,0.8359345007427191,16.789796159583755,0.023623993396360118,64195185,NW_AMB,100,25,0,0.0020000000000000013
132,0,EQ1,0.007407638352992413,0.9778732919785047,10.11112208204185,0.01846024864019745,64195190,HF_CON,150,25,0,0.0020000000000000013
133,0,EQ1,0.017834741960297724,0.9778125269108748,10.250476265493955,0.007028391438912049,64195190,LF_CON,150,25,0,0.0020000000000000013
134,0,EQ1,0.022813662379544342,0.9632926792589486,6.167117859053995,0.001031029480920507,64195190,HF_INC,150,25,0,0.0020000000000000013
135,0,EQ1,0.03898222967796646,0.7288528973428944,5.315653266019344,3.3084938196884054e-23,64195190,LF_INC,150,25,0,0.0020000000000000013
136,0,EQ1,0.029710774884071953,0.8794978942554648,12.390137216875099,0.01804189686274075,64195190,NW_UN,150,25,0,0.0020000000000000013
137,0,EQ1,0.06619040068958641,0.7837058562349366,19.521143335881604,0.01915297813701933,64195190,NW_AMB,150,25,0,0.0020000000000000013
138,0,EQ1,0.01654127765548998,0.9683862004748376,11.012789027148932,0.01602621471506268,64195195,HF_CON,200,25,0,0.0020000000000000013
139,0,EQ1,0.01837109251578519,0.9880606088666846,11.308987496552712,0.008192670127570722,64195195,LF_CON,200,25,0,0.0020000000000000013
140,0,EQ1,0.04755967405010277,0.9377128533148723,6.333105035216242,1.3060329580877899e-14,64195195,HF_INC,200,25,0,0.0020000000000000013
141,0,EQ1,0.07560644025295711,0.6975640985899865,6.467339657410329,3.231550039577124e-20,64195195,LF_INC,200,25,0,0.0020000000000000013
142,0,EQ1,0.04252281500662202,0.9570648766036187,10.91625785431156,0.01506044556567669,64195195,NW_UN,200,25,0,0.0020000000000000013
143,0,EQ1,0.0503841554698488,0.8649225056244888,14.364221716367574,0.015639025154794785,64195195,NW_AMB,200,25,0,0.0020000000000000013
144,0,EQ1,0.025053740117743688,0.9795619334785224,10.931583501201441,0.011928791889868685,64195200,HF_CON,250,25,0,0.0020000000000000013
145,0,EQ1,0.03012982967474005,0.9805208349972001,11.67826486360693,0.005757204003690871,64195200,LF_CON,250,25,0,0.0020000000000000013
146,0,EQ1,0.05021164865507161,0.9662768060014059,5.696026232756681,4.784879970417676e-19,64195200,HF_INC,250,25,0,0.0020000000000000013
147,0,EQ1,0.056880678845642914,0.6997168522460917,6.182181241946391,7.118072713504136e-23,64195200,LF_INC,250,25,0,0.0020000000000000013
148,0,EQ1,0.05512761711702986,0.8942054620562189,14.025752604385417,0.018578911230931458,64195200,NW_UN,250,25,0,0.0020000000000000013
149,0,EQ1,0.04780285684581218,0.878806332284027,17.82183575610748,0.01678634722030916,64195200,NW_AMB,250,25,0,0.0020000000000000013
150,0,EQ1,0.015822699321785566,0.9412930416985767,7.967328314211696,0.06344532451047692,64195205,HF_CON,50,5,1,0.0020000000000000013
151,0,EQ1,0.014869467079235666,0.9604640809801648,5.533277659076025,0.0436693526293527,64195205,LF_CON,50,5,1,0.0020000000000000013
152,0,EQ1,0.009226069760945966,0.9852259156576906,4.04594403386062,0.0448075625465748,64195205,HF_INC,50,5,1,0.0020000000000000013
153,0,EQ1,0.009182900219573142,0.6990573100156863,3.537473685616465,0.017644250309099642,64195205,LF_INC,50,5,1,0.0020000000000000013
154,0,EQ1,0.08818418495997285,0.8707411780062628,6.164269280478862,0.051804644980537606,64195205,NW_UN,50,5,1,0.0020000000000000013
155,0,EQ1,0.018154021797001756,0.7439642327901491,5.4190938245018,0.04385072466824637,64195205,NW_AMB,50,5,1,0.0020000000000000013
156,0,EQ1,0.018819119376178115,0.9901206079429501,8.006803588930374,0.027793739806648808,64195210,HF_CON,100,5,1,0.0020000000000000013
157,0,EQ1,0.02172688391992781,0.9999999999999999,7.67017512925137,0.02469978257929068,64195210,LF_CON,100,5,1,0.0020000000000000013
158,0,EQ1,0.03830778898477368,0.9947585511503181,5.398706283536292,0.011454424117664841,64195210,HF_INC,100,5,1,0.0020000000000000013
159,0,EQ1,0.016879935417501237,0.9012714198963035,2.7771951932994474,2.6265047216974097e-18,64195210,LF_INC,100,5,1,0.0020000000000000013
160,0,EQ1,0.04260813898475056,0.9140071667193884,7.670840357151952,0.03918718122201514,64195210,NW_UN,100,5,1,0.0020000000000000013
161,0,EQ1,0.019271522782074,0.8771733181550279,8.362035532044091,0.0407680904000528,64195210,NW_AMB,100,5,1,0.0020000000000000013
162,0,EQ1,0.025867105953856228,0.9807648642279747,8.098315423168689,0.025431821535856654,64195215,HF_CON,150,5,1,0.0020000000000000013
163,0,EQ1,0.01413552144753303,0.9967522227118686,7.622009333310406,0.01573161216154236,64195215,LF_CON,150,5,1,0.0020000000000000013
164,0,EQ1,0.010896772810074689,0.9744819174743035,5.9994197167023025,0.00774222880197045,64195215,HF_INC,150,5,1,0.0020000000000000013
165,0,EQ1,0.04018648187659678,0.924972262155149,2.6456966961370383,1.6761312042062202e-16,64195215,LF_INC,150,5,1,0.0020000000000000013
166,0,EQ1,0.02216501908473784,0.9089596983195805,9.799682763235936,0.021792920905540147,64195215,NW_UN,150,5,1,0.0020000000000000013
167,0,EQ1,0.03793027107342347,0.7563048944277511,15.496728277654006,0.034648343756036086,64195215,NW_AMB,150,5,1,0.0020000000000000013
168,0,EQ1,0.009641152893955264,0.9893710322511954,10.127575401526467,0.026439541078761685,64195220,HF_CON,200,5,1,0.0020000000000000013
169,0,EQ1,0.01857093501610756,0.9999999999999999,8.65628927304907,0.013969618027641757,64195220,LF_CON,200,5,1,0.0020000000000000013
170,0,EQ1,0.029901934709235085,0.9599030944941154,5.657093950547937,0.013171467913846152,64195220,HF_INC,200,5,1,0.0020000000000000013
171,0,EQ1,0.09489379835519778,0.7884111689020886,3.9180558579160882,9.184664169254923e-27,64195220,LF_INC,200,5,1,0.0020000000000000013
172,0,EQ1,0.03355853336982948,0.9379920231217229,8.845462106345074,0.022791971152953124,64195220,NW_UN,200,5,1,0.0020000000000000013
173,0,EQ1,0.023276406028249184,0.8910733715176092,9.216281224733876,0.019741295253513053,64195220,NW_AMB,200,5,1,0.0020000000000000013
174,0,EQ1,0.024320727001962212,0.9878713567557204,9.108097919865557,0.015332224500190535,64195225,HF_CON,250,5,1,0.0020000000000000013
175,0,EQ1,0.017875980150779427,0.9931970899999104,8.69481194837904,0.016962143422843717,64195225,LF_CON,250,5,1,0.0020000000000000013
176,0,EQ1,0.03117071171705606,0.9724249187808478,5.668594345438604,3.468778502014409e-15,64195225,HF_INC,250,5,1,0.0020000000000000013
177,0,EQ1,0.03891520013891367,0.8237355184885254,3.933054884409869,5.790616186679051e-19,64195225,LF_INC,250,5,1,0.0020000000000000013
178,0,EQ1,0.04324110826593796,0.919583131954219,9.782671395726897,0.024794079325296085,64195225,NW_UN,250,5,1,0.0020000000000000013
179,0,EQ1,0.06726671082809277,0.8372394930224085,13.17869264251414,0.025623339888158316,64195225,NW_AMB,250,5,1,0.0020000000000000013
180,0,EQ1,0.009628602249831827,0.9667943814441845,7.868652815258418,0.0694012598466555,64195230,HF_CON,50,10,1,0.0020000000000000013
181,0,EQ1,0.013295211369537648,0.9571765937169595,5.540690264105413,0.04959831792058543,64195230,LF_CON,50,10,1,0.0020000000000000013
182,0,EQ1,0.01285293448492116,0.9020232182719727,4.578816906915821,0.03795672782829015,64195230,HF_INC,50,10,1,0.0020000000000000013
183,0,EQ1,0.032883494646219105,0.6757648294956229,3.094997688867905,1.114700592670435e-16,64195230,LF_INC,50,10,1,0.0020000000000000013
184,0,EQ1,0.03861521317627014,0.8786350649687173,6.68889504622516,0.06113566787474194,64195230,NW_UN,50,10,1,0.0020000000000000013
185,0,EQ1,0.013603638043144678,0.7473347121064099,7.652079337854387,0.06322552592394065,64195230,NW_AMB,50,10,1,0.0020000000000000013
186,0,EQ1,0.012891186388830087,0.9850050400542776,8.718365147096648,0.034982910949522314,64195235,HF_CON,100,10,1,0.0020000000000000013
187,0,EQ1,0.015459441880497323,0.9799780419980739,7.55881045564424,0.019026738243564486,64195235,LF_CON,100,10,1,0.0020000000000000013
188,0,EQ1,0.012989571853448024,0.9460164326033406,5.939234748052802,0.022472360400037323,64195235,HF_INC,100,10,1,0.0020000000000000013
189,0,EQ1,0.04698052718200466,0.7721676028255205,3.1573881590532236,7.518818909837209e-22,64195235,LF_INC,100,10,1,0.0020000000000000013
190,0,EQ1,0.016970120928646186,0.8873143311827655,7.735554958414511,0.034115919628277376,64195235,NW_UN,100,10,1,0.0020000000000000013
191,0,EQ1,0.02105803043113156,0.8244668896080923,8.294712475865841,0.030798019572842263,64195235,NW_AMB,100,10,1,0.0020000000000000013
192,0,EQ1,0.010522908118108715,0.9917530467972928,9.909367619205698,0.028243588538944948,64195240,HF_CON,150,10,1,0.0020000000000000013
193,0,EQ1,0.013836581787101294,0.963515139307728,7.328579116206246,0.015858032526188247,64195240,LF_CON,150,10,1,0.0020000000000000013
194,0,EQ1,0.01153005599332134,0.9999999999868121,4.645024091981397,0.014626513633676732,64195240,HF_INC,150,10,1,0.0020000000000000013
195,0,EQ1,0.0842129766533227,0.8428410732001591,3.171897780348032,2.860085054426704e-25,64195240,LF_INC,150,10,1,0.0020000000000000013
