0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.757026903108890842e-04,1.027721187793974918e-03,8.038092930317082205e-04,1.099905738265967003e-03,1.186842451930738944e-03,1.183441974376476342e-03,1.078021309819545857e-03,5.140349974741079955e-04,1.060781257100881173e-03,1.185350742593979526e-03,8.705641188485486190e-04,8.004740808492899571e-04,6.722925832210737643e-04,1.283295608248403519e-03,7.142965763260755198e-04,9.198025622167756848e-04,8.572388077247625844e-04,1.075795639888585745e-03,1.177347336967816960e-03,1.182964144269343541e-03,1.097955868461881470e-03,9.508808808291204472e-04,8.984860290024220897e-04,9.487145203686902194e-04,1.250688131223086884e-03,1.049486360712020665e-03,8.922573579713123475e-04,1.068846856511963600e-03,8.282436357763888835e-04,9.476789188631861436e-04,9.143328359052972512e-04,9.727346194196971217e-04,1.054411798066875062e-03,5.491575197666334748e-04,9.056979331317997067e-04,8.142204779641378258e-04,8.997965434249808117e-04,1.010347606163123583e-03,8.238292364822745071e-04,9.416714709320366840e-04,9.084769748306351263e-04,9.529432679497954221e-04,5.994449639009400517e-04,1.059730892404330384e-03,1.134417763998644057e-03,9.888887988386289764e-04,9.367143051797248649e-04,1.183277772290303696e-03,9.055706504981910843e-04,9.321676701471899324e-04,1.045731991921021063e-03,9.705920794656213053e-04,1.018343494544045151e-03,1.056672015803982725e-03,7.072093050902850510e-04,1.133892763110127015e-03,1.011782109113895135e-03,1.152879373975081471e-03,1.390386206041048555e-03,1.307507973504738047e-03,9.541746069967695955e-04,1.177337257974391503e-03,1.178432317013247774e-03,1.252590164613805483e-03,8.909888131625635444e-04,1.310345970153396506e-03,7.914532312676468648e-04,1.128664870455804801e-03,1.063058508816770806e-03,7.593683910037670815e-04,1.414202517358215117e-03,9.402938631412155425e-04,1.108634815221970276e-03,1.038016199784603686e-03,1.104120299953849620e-03,1.011212521056555373e-03,9.229816618874146870e-04,1.197345467471179438e-03,1.106621267545943857e-03,1.054544126307238681e-03,9.895776041012160473e-04,1.166894643154694133e-03,7.174244143368110980e-04,1.171869890858677704e-03,8.826268854543310206e-04,8.445992071030166163e-04,1.071351327787535297e-03,6.440977115038311633e-04,9.473105190008617458e-04,8.338832932833716537e-04,9.611247803750748312e-04,9.233373923036880017e-04,1.153056689279843882e-03,1.236319558182406159e-03,8.877493611035365724e-04,1.240879795099070204e-03,1.319160713322898790e-03,9.461249319418899885e-04,9.591957412392768069e-04,8.563771614948071818e-04
1.576264842559600395e-03,1.849898138029154940e-03,1.446856727457074884e-03,1.979830328878740778e-03,2.136316413475330012e-03,2.130195553877657372e-03,1.940438357675182499e-03,9.252629954533944569e-04,1.909406262781586198e-03,2.133631336669163450e-03,1.567015413927387536e-03,1.440853345528721923e-03,1.210126649797932646e-03,2.309932094847126464e-03,1.285733837386936109e-03,1.655644611990196319e-03,1.543029853904572717e-03,1.936432151799454384e-03,2.119225206542070528e-03,2.129335459684818417e-03,1.976320563231386603e-03,1.711585585492416978e-03,1.617274852204359740e-03,1.707686136663642568e-03,2.251238636201556738e-03,1.889075449281637110e-03,1.606063244348362312e-03,1.923924341721534566e-03,1.490838544397500142e-03,1.705822053953735210e-03,1.645799104629534944e-03,1.750922314955454754e-03,1.897941236520375111e-03,9.884835355799402763e-04,1.630256279637239646e-03,1.465596860335448282e-03,1.619633778164965504e-03,1.818625691093622362e-03,1.482892625668094135e-03,1.695008647677666075e-03,1.635258554695143227e-03,1.715297882309631781e-03,1.079000935021692115e-03,1.907515606327794648e-03,2.041951975197559173e-03,1.779999837909532114e-03,1.686085749323504648e-03,2.129899990122546653e-03,1.630027170896743843e-03,1.677901806264941835e-03,1.882317585457837913e-03,1.747065743038118350e-03,1.833018290179281272e-03,1.902009628447168949e-03,1.272976749162513157e-03,2.041006973598228670e-03,1.821207796405011417e-03,2.075182873155146778e-03,2.502695170873887182e-03,2.353514352308528831e-03,1.717514292594185272e-03,2.119207064353904706e-03,2.121178170623846254e-03,2.254662296304849739e-03,1.603779863692614445e-03,2.358622746276113711e-03,1.424615816281764357e-03,2.031596766820448815e-03,1.913505315870187452e-03,1.366863103806780725e-03,2.545564531244787036e-03,1.692528953654188172e-03,1.995542667399546541e-03,1.868429159612286722e-03,1.987416539916929403e-03,1.820182537901799758e-03,1.661366991397346437e-03,2.155221841448123118e-03,1.991918281582699072e-03,1.898179427353029539e-03,1.781239687382188928e-03,2.100410357678449396e-03,1.291363945806259933e-03,2.109365803545619998e-03,1.588728393817795837e-03,1.520278572785430105e-03,1.928432390017563707e-03,1.159375880706896116e-03,1.705158934201551207e-03,1.500989927910068977e-03,1.730024604675134761e-03,1.662007306146638490e-03,2.075502040703718944e-03,2.225375204728331432e-03,1.597948849986365874e-03,2.233583631178326541e-03,2.374489283981217908e-03,1.703024877495401893e-03,1.726552334230698361e-03,1.541478890690652949e-03
2.136714564358569487e-03,2.507639698217298957e-03,1.961294674997368474e-03,2.683770001368959886e-03,2.895895582711003041e-03,2.887598417478602370e-03,2.630371995959691726e-03,1.254245393836823583e-03,2.588306267326150219e-03,2.892255811929310069e-03,2.124176449990458713e-03,1.953156757272267625e-03,1.640393903059419968e-03,3.131241284126104474e-03,1.742883646235624450e-03,2.244318251808932567e-03,2.091662690848420780e-03,2.624941361328149252e-03,2.872727502201473382e-03,2.886432512017198145e-03,2.679012319046990796e-03,2.320149349223054203e-03,2.192305910765910033e-03,2.314863429699604361e-03,3.051679040184332274e-03,2.560746720137330439e-03,2.177107953450002284e-03,2.607986329889191122e-03,2.020914471294388889e-03,2.312336562026174203e-03,2.230972119608925098e-03,2.373472471384060860e-03,2.572764787283175238e-03,1.339944348230585891e-03,2.209902956841591770e-03,1.986697966232496733e-03,2.195503565956953302e-03,2.465248159038021646e-03,2.010143337016749836e-03,2.297678389074169630e-03,2.216683818586749708e-03,2.325181573797500782e-03,1.462645711918293678e-03,2.585743377466566406e-03,2.767979344156691265e-03,2.412888669166254711e-03,2.285582904638528562e-03,2.887197764388341019e-03,2.209592387215586224e-03,2.274489115159143704e-03,2.551586060287291437e-03,2.368244673896116245e-03,2.484758126687470516e-03,2.578279718561718101e-03,1.725590704420295468e-03,2.766698341988710081e-03,2.468748346237904442e-03,2.813025672499198937e-03,3.392542342740158430e-03,3.190319455351561199e-03,2.328186041072117813e-03,2.872702909457515354e-03,2.875374853512325038e-03,3.056320001657685664e-03,2.174012704116655079e-03,3.197244167174287562e-03,1.931145884293058480e-03,2.753942283912163853e-03,2.593862761512921028e-03,1.852858874049191727e-03,3.450654142354044832e-03,2.294317026064566015e-03,2.705068949141607899e-03,2.532759527474432934e-03,2.694053531887393143e-03,2.467358551377995569e-03,2.252075255005292140e-03,2.921522940629678062e-03,2.700155892812102984e-03,2.573087668189662398e-03,2.414569354006967060e-03,2.847222929297454040e-03,1.750515570981819131e-03,2.859362533695173833e-03,2.153609600508567690e-03,2.060822065331360895e-03,2.614097239801586262e-03,1.571598416069348251e-03,2.311437666362102603e-03,2.034675235611426748e-03,2.345144464115182879e-03,2.252943237220998794e-03,2.813458321842819340e-03,3.016619721965071391e-03,2.166108441092629358e-03,3.027746700041731610e-03,3.218752140507873203e-03,2.308544833938211503e-03,2.340437608623835691e-03,2.089560274047329823e-03
2.585074341797744760e-03,3.033832946367814171e-03,2.372845033029603087e-03,3.246921739361135085e-03,3.503558918099541637e-03,3.493520708359358108e-03,3.182318906587299108e-03,1.517431312543567057e-03,3.131426270961801261e-03,3.499155392137427885e-03,2.569905278840915568e-03,2.362999486667104361e-03,1.984607705668609695e-03,3.788288635549287575e-03,2.108603493314575080e-03,2.715257163663921825e-03,2.530568960403499316e-03,3.175748728951105146e-03,3.475529338728995579e-03,3.492110153883102100e-03,3.241165723699474324e-03,2.807000360207563897e-03,2.652330757615150355e-03,2.800605264128373968e-03,3.692031363370552963e-03,3.098083736821884929e-03,2.633943720731314175e-03,3.155235920423316714e-03,2.444975212811899886e-03,2.797548168484125485e-03,2.699110531592437395e-03,2.871512596526946005e-03,3.112623627893415339e-03,1.621112998351102383e-03,2.673620298605073210e-03,2.403578850950135407e-03,2.656199396190543627e-03,2.982546133393540987e-03,2.431943906095674398e-03,2.779814182191372475e-03,2.681824029700035153e-03,2.813088526987796330e-03,1.769561533435575016e-03,3.128325594377583986e-03,3.348801239323997460e-03,2.919199734171633136e-03,2.765180628890547606e-03,3.493035983800976685e-03,2.673244560270660129e-03,2.751758962274504852e-03,3.087000840150854603e-03,2.865187818582514215e-03,3.006149995894021824e-03,3.119295790653357249e-03,2.087681868626521491e-03,3.347251436701095297e-03,2.986780786104218689e-03,3.403299911974440664e-03,4.104420080233175255e-03,3.859763537785987179e-03,2.816723439854463759e-03,3.475499585540403873e-03,3.478732199823107718e-03,3.697646165939954231e-03,2.630198976455887759e-03,3.868141303892826555e-03,2.336369938702093953e-03,3.331818697585536056e-03,3.138148718027107716e-03,2.241655490243120354e-03,4.174725831241451329e-03,2.775747483992868636e-03,3.272689974535256813e-03,3.064223821764150250e-03,3.259363125463764308e-03,2.985099362158951872e-03,2.724641865891648182e-03,3.534563819974922277e-03,3.266745981795626287e-03,3.113014260858968860e-03,2.921233087306789912e-03,3.444672986592657582e-03,2.117836871122266446e-03,3.459359917814816728e-03,2.605514565861185346e-03,2.493256859368105441e-03,3.162629119628804393e-03,1.901376444359309959e-03,2.796460652090544067e-03,2.461623481772512965e-03,2.837240351667221373e-03,2.725691982080486950e-03,3.403823346754099657e-03,3.649615335754463445e-03,2.620636113977640232e-03,3.663077155132455753e-03,3.894162425729197612e-03,2.792960799092459451e-03,2.831545828138345641e-03,2.528025380732671235e-03
2.943762163749084979e-03,3.454787544888226515e-03,2.702085319455390863e-03,3.697443129754875157e-03,3.989689586410372774e-03,3.978258541063962872e-03,3.623876435089385360e-03,1.727980047508961663e-03,3.565922273870322269e-03,3.984675056303921617e-03,2.926488341921280878e-03,2.690873670182973229e-03,2.259978747755961477e-03,4.313926516687834056e-03,2.401179370977735757e-03,3.092008293147913318e-03,2.881693976047562059e-03,3.616394623049469861e-03,3.957770807951013596e-03,3.976652267375825264e-03,3.690888447421460800e-03,3.196481168995171738e-03,3.020350635094542265e-03,3.189198731671389567e-03,4.204313221919529081e-03,3.527953350169528695e-03,2.999412334556363861e-03,3.593035592850617188e-03,2.784223806025908944e-03,3.185717453650486336e-03,3.073621261179246972e-03,3.269944696641254121e-03,3.544510700381607593e-03,1.846047918447515489e-03,3.044594172015858448e-03,2.737083558724246087e-03,3.024756060377415713e-03,3.396384512877956372e-03,2.769384361358814134e-03,3.165522816685134924e-03,3.053936198590663162e-03,3.203414089540032855e-03,2.015094190649400173e-03,3.562391367906397877e-03,3.813458755457842589e-03,3.324248586175935181e-03,3.148858808292162841e-03,3.977706559331085044e-03,3.044166298714719252e-03,3.133574839966794118e-03,3.515332664041704788e-03,3.262742334331632590e-03,3.423263491259262610e-03,3.552108648326668394e-03,2.377354799991502222e-03,3.811693912471003816e-03,3.401206737997270434e-03,3.875519303554634566e-03,4.673922270227589063e-03,4.395318803733528137e-03,3.207553358880340516e-03,3.957736926406715122e-03,3.961418076871734209e-03,4.210707097365769258e-03,2.995147994327273817e-03,4.404859013267658358e-03,2.660549182229321810e-03,3.794119828524233906e-03,3.573577483238457152e-03,2.552692783198263256e-03,4.753983182351376874e-03,3.160891850335510646e-03,3.726786794850176290e-03,3.489395257195924450e-03,3.711610800324861240e-03,3.399292010783716740e-03,3.102695154600733189e-03,4.024996523451117823e-03,3.720018052982445103e-03,3.544955534994414029e-03,3.326564073946648020e-03,3.922633032428820068e-03,2.411693911234624559e-03,3.939357825110531217e-03,2.967038538143279471e-03,2.839204694597501164e-03,3.601454623490579071e-03,2.165198866991279239e-03,3.184479040673296804e-03,2.803182078701382200e-03,3.230917061708851821e-03,3.103890977968077822e-03,3.876115366683123391e-03,4.156011826785977609e-03,2.984258252285649018e-03,4.171341519205035153e-03,4.434490653906256533e-03,3.180493571215857549e-03,3.224432403749953342e-03,2.878797466080944452e-03
3.230712421310157068e-03,3.791551223704556391e-03,2.965477548596020824e-03,4.057860242069867562e-03,4.378594121059037336e-03,4.366048807227646683e-03,3.977122457891054536e-03,1.896419035481277521e-03,3.913519076197139596e-03,4.373090787637116603e-03,3.211754792385573213e-03,2.953173016995668670e-03,2.480275581425842903e-03,4.734436821598670894e-03,2.635240073108264299e-03,3.393409196735106513e-03,3.162593988562812340e-03,3.968911338328161807e-03,4.343563983328628531e-03,4.364285958170004143e-03,4.050666626399050327e-03,3.508065816025258098e-03,3.314766537078055880e-03,3.500073505705802134e-03,4.614138708758709975e-03,3.871849040847643968e-03,3.291787225616403609e-03,3.943275330792457220e-03,3.055622680597116017e-03,3.496252881783575451e-03,3.373229844848695067e-03,3.588690376732700874e-03,3.890020358372161483e-03,2.025995854524645975e-03,3.341373270744486638e-03,3.003887324943534977e-03,3.319601391726913642e-03,3.727455216465488941e-03,3.039336725569326096e-03,3.474089724280144623e-03,3.351625933703166003e-03,3.515674539581821814e-03,2.211520316420460385e-03,3.909643986729448989e-03,4.185184768364918345e-03,3.648287667779376992e-03,3.455801351813455203e-03,4.365443019755171558e-03,3.340903689469966464e-03,3.439027542120625183e-03,3.857998123154384763e-03,3.580785946930927725e-03,3.756954287551455586e-03,3.898358934465317831e-03,2.609093145083486720e-03,4.183247893086930111e-03,3.732747499511711742e-03,4.253294816818789167e-03,5.129524022223119935e-03,4.823763016491560730e-03,3.520217294101042095e-03,4.343526799099764121e-03,4.347566778510635055e-03,4.621155842506421453e-03,3.287107208624382576e-03,4.834233180767522758e-03,2.919892577051104270e-03,4.163960733275191839e-03,3.921920495407536789e-03,2.801522617562377838e-03,5.217389063239316789e-03,3.469007343409624168e-03,4.090064251102111352e-03,3.829532405541343637e-03,4.073408940213739046e-03,3.730646129683529329e-03,3.405137785568001195e-03,4.417342686232074087e-03,4.082635709931899982e-03,3.890508554302769904e-03,3.650828863258535027e-03,4.305001069097750231e-03,2.646779543324510528e-03,4.323356150947102461e-03,3.256257715968954945e-03,3.115962962781017569e-03,3.952515026579998814e-03,2.376256805096854836e-03,3.494893751539499254e-03,3.076428956244477673e-03,3.545858429742156179e-03,3.406450174678150519e-03,4.253948982626342724e-03,4.561129019611188246e-03,3.275155962932055787e-03,4.577953010463098327e-03,4.866753236447904363e-03,3.490519788914576114e-03,3.538741664239239762e-03,3.159415134359563025e-03
3.460272627359014912e-03,4.060962166757620291e-03,3.176191331908525053e-03,4.346193931921860792e-03,4.689717748777968813e-03,4.676281020158593559e-03,4.259719276132389876e-03,2.031170225859130121e-03,4.191596518058593110e-03,4.683823372703672765e-03,3.439967952757007341e-03,3.163012494445825197e-03,2.656513048361747870e-03,5.070845065527340538e-03,2.822488634812686959e-03,3.634529919604861069e-03,3.387313998575012912e-03,4.250924710551115884e-03,4.652198523630720131e-03,4.674392910805347245e-03,4.338489169581121775e-03,3.757333533649327272e-03,3.550299258664866685e-03,3.748773324933331926e-03,4.941999098230055038e-03,4.146965593390136359e-03,3.525687138464435235e-03,4.223467121145929939e-03,3.272741780254081849e-03,3.744681224290046743e-03,3.612916711784253370e-03,3.843686920805858016e-03,4.166428084764604856e-03,2.169954203386350276e-03,3.578796549727389018e-03,3.217330337918966263e-03,3.555477656806511986e-03,3.992311779335514649e-03,3.255298616937735492e-03,3.720943250356152469e-03,3.589777721793167928e-03,3.765482899615253069e-03,2.368661217037308468e-03,4.187446081787889879e-03,4.482565578690578950e-03,3.907518933062130613e-03,3.701355386630489266e-03,4.675632188094440943e-03,3.578293602074164147e-03,3.683389703843690383e-03,4.132130490444529090e-03,3.835220837010363659e-03,4.023906924585209446e-03,4.175359163376237033e-03,2.794483821157074579e-03,4.480491077579671494e-03,3.997980108723264703e-03,4.555515227430113369e-03,5.494005423819544286e-03,5.166518386697986284e-03,3.770348442277603618e-03,4.652158697254203147e-03,4.656485739821756079e-03,4.949514838618942862e-03,3.520674580062069670e-03,5.177732514767415320e-03,3.127367292908530584e-03,4.459833457075958532e-03,4.200594905142800324e-03,3.000586485053669504e-03,5.588113767949668721e-03,3.715499737868914985e-03,4.380686216103659228e-03,4.101642124217678639e-03,4.362847452124840597e-03,3.995729424803379053e-03,3.647091890341815773e-03,4.731219616456838750e-03,4.372729835491463886e-03,4.166950969749455211e-03,3.910240694708044286e-03,4.610895498432894188e-03,2.834848048996419824e-03,4.630554811616359456e-03,3.487633058229494976e-03,3.337369577327831127e-03,4.233363349051534608e-03,2.545103155581315141e-03,3.743225520232461041e-03,3.295026458278953792e-03,3.797811524168799840e-03,3.648497532046208417e-03,4.556215875380918538e-03,4.885222773871357449e-03,3.507874131449181202e-03,4.903242203469548866e-03,5.212563302481222280e-03,3.738540763073551227e-03,3.790189072630669072e-03,3.383909268982457884e-03
3.643920792198101100e-03,4.276490921200071932e-03,3.344762358558528610e-03,4.576860883803456070e-03,4.938616650953114168e-03,4.924466790503351753e-03,4.485796730725457801e-03,2.138971178161412200e-03,4.414058471547755921e-03,4.932409440756917521e-03,3.622538481054154644e-03,3.330884076405950245e-03,2.797503021910472364e-03,5.339971660670276080e-03,2.972287484176225261e-03,3.827426497900664800e-03,3.567090006584773283e-03,4.476535408329478105e-03,4.899106155872393412e-03,4.922478472913621554e-03,4.568747204126779454e-03,3.956747707748582005e-03,3.738725435934315590e-03,3.947733180315356541e-03,5.204287409807131087e-03,4.367058835424130099e-03,3.712807068742860622e-03,4.447620553428707595e-03,3.446437059979654601e-03,3.943423898295223516e-03,3.804666205332700012e-03,4.047684156064383816e-03,4.387554265878558860e-03,2.285120882475713891e-03,3.768735172913711181e-03,3.388084748299310944e-03,3.744178668870190487e-03,4.204197029631534868e-03,3.428068130032463356e-03,3.918426071216958573e-03,3.780299152265169643e-03,3.965329587641997638e-03,2.494373937530786761e-03,4.409687757834642070e-03,4.720470226951107261e-03,4.114903945288333337e-03,3.897798614484116429e-03,4.923783522765856797e-03,3.768205532157522641e-03,3.878879433222142195e-03,4.351436384276644552e-03,4.038768749073912145e-03,4.237469034212212708e-03,4.396959346504972915e-03,2.942796362015944692e-03,4.718285625173864080e-03,4.210166196092507244e-03,4.797291555919172210e-03,5.785590545096684113e-03,5.440722682863127421e-03,3.970453360818852750e-03,4.899064215777754021e-03,4.903620908870653244e-03,5.212202035508960336e-03,3.707528477212219259e-03,5.452531981967328675e-03,3.293347065594471115e-03,4.696531636116571193e-03,4.423534432931011152e-03,3.159837579046702923e-03,5.884693531717949920e-03,3.912693653436347639e-03,4.613183788104898049e-03,4.319329899158746815e-03,4.594398261653722532e-03,4.207796060899258485e-03,3.840655174160867262e-03,4.982321160636650308e-03,4.604805135939115009e-03,4.388104902106802763e-03,4.117770159867651866e-03,4.855611041901009700e-03,2.985302853533947087e-03,4.876313740151765573e-03,3.672733332037927175e-03,3.514494868965281626e-03,4.458042007028763590e-03,2.680180235968883645e-03,3.941890935186830730e-03,3.469904459906534948e-03,3.999373999710114681e-03,3.842135417940654735e-03,4.798029389584578669e-03,5.144497777279492118e-03,3.694048666262881794e-03,5.163473557874709123e-03,5.489211355307876787e-03,3.936957542400731577e-03,3.991346999343812346e-03,3.563504576680773771e-03
3.790839324069370138e-03,4.448913924754032551e-03,3.479619179878531109e-03,4.761394445308732119e-03,5.137735772693230625e-03,5.123015406779157961e-03,4.666658694399912315e-03,2.225211940003237951e-03,4.592028034339085997e-03,5.131278295199513673e-03,3.768594903691872312e-03,3.465181341974050110e-03,2.910295000749451959e-03,5.555272936784624686e-03,3.092126563667055902e-03,3.981743760537307872e-03,3.710910812992581666e-03,4.657023966552167882e-03,5.096632261665731863e-03,5.120946922600241348e-03,4.752953631763305598e-03,4.116279047027986138e-03,3.889466377749874627e-03,4.106901064620975712e-03,5.414118059068792274e-03,4.543133429051325264e-03,3.862503012965601019e-03,4.626943299254929545e-03,3.585393283760112716e-03,4.102418037499365629e-03,3.958065800171457933e-03,4.210881944271204283e-03,4.564455210769722236e-03,2.377254225747204869e-03,3.920686071462769345e-03,3.524688276603587037e-03,3.895139478521133462e-03,4.373705229868352085e-03,3.566283740508245387e-03,4.076412327905603455e-03,3.932716296642770407e-03,4.125206938063393641e-03,2.594944113925569569e-03,4.587481098672044517e-03,4.910793945559530083e-03,4.280811955069296036e-03,4.054953196767018507e-03,5.122304590502989655e-03,3.920135076224209175e-03,4.035271216724903645e-03,4.526881099342337268e-03,4.201607078724751108e-03,4.408318721913815665e-03,4.574239493007961621e-03,3.061446394703040870e-03,4.908521263249218322e-03,4.379915065987900757e-03,4.990712618710419282e-03,6.018858642118395975e-03,5.660086119795240504e-03,4.130537295651852056e-03,5.096588630596594893e-03,5.101329044109771324e-03,5.422351793020974142e-03,3.857011594932339103e-03,5.672371555727260053e-03,3.426130883743223887e-03,4.885890179349062015e-03,4.601886055161579642e-03,3.287238454241129572e-03,6.121957342732575746e-03,4.070448785890293762e-03,4.799181845705888586e-03,4.493480119111601008e-03,4.779638909276828426e-03,4.377449369775962724e-03,3.995505801216108974e-03,5.183202395980499727e-03,4.790465376297236254e-03,4.565028047992681498e-03,4.283793731995337757e-03,5.051383476675502457e-03,3.105666697163968898e-03,5.072920882980089946e-03,3.820813551084672847e-03,3.656195102275242199e-03,4.637784933410545735e-03,2.788241900278938101e-03,4.100823267150327002e-03,3.609806861208599785e-03,4.160623980143166728e-03,3.997045726656212050e-03,4.991480200947507294e-03,5.351917780006000200e-03,3.842988294113842095e-03,5.371658641398837329e-03,5.710529797569200566e-03,4.095690965862475857e-03,4.152273340714327139e-03,3.707180822839426394e-03
