5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
5.002189256585873878e-01,5.002569302743341551e-01,5.002009523124382184e-01,5.002749764068443739e-01,5.002967105781539470e-01,5.002958604590639347e-01,5.002695053013549442e-01,5.001285087465388024e-01,5.002651952894074938e-01,5.002963376509508286e-01,5.002176410159666631e-01,5.002001185095266145e-01,5.001680731394748669e-01,5.003208238580331146e-01,5.001785741364888072e-01,5.002299506243419458e-01,5.002143096888073126e-01,5.002689488840335041e-01,5.002943368002424895e-01,5.002957410015789197e-01,5.002744889395406291e-01,5.002377202022956215e-01,5.002246214921396428e-01,5.002371786123025466e-01,5.003126719920484300e-01,5.002623715660962089e-01,5.002230643246938779e-01,5.002672116886887066e-01,5.002070608971073140e-01,5.002369197119844735e-01,5.002285831930516347e-01,5.002431836356796557e-01,5.002636029250943084e-01,5.001372893764913785e-01,5.002264244678051863e-01,5.002035551082453235e-01,5.002249491206790522e-01,5.002525868800540287e-01,5.002059572974720814e-01,5.002354178503366500e-01,5.002271192280869361e-01,5.002382357989588746e-01,5.001498612364877472e-01,5.002649326983070743e-01,5.002836044105853919e-01,5.002472221795630780e-01,5.002341785591718493e-01,5.002958194085567190e-01,5.002263926471532951e-01,5.002330419006618678e-01,5.002614329741560395e-01,5.002426480008175247e-01,5.002545858516350696e-01,5.002641679793711216e-01,5.001768023189036017e-01,5.002834731604054452e-01,5.002529455057000973e-01,5.002882198115702339e-01,5.003475964955133026e-01,5.003268769468077748e-01,5.002385436336507230e-01,5.002943342804949678e-01,5.002946080451596833e-01,5.003131475002098316e-01,5.002227471885547505e-01,5.003275864456659949e-01,5.001978632974883876e-01,5.002821661876600823e-01,5.002657646021759774e-01,5.001898420886283780e-01,5.003535505704153064e-01,5.002350734484652950e-01,5.002771586754181099e-01,5.002595040266453186e-01,5.002760300469465404e-01,5.002528031087221105e-01,5.002307453990909591e-01,5.002993363311061259e-01,5.002766552886536155e-01,5.002636360071450738e-01,5.002473943808366519e-01,5.002917236276867019e-01,5.001793560958913698e-01,5.002929674391874970e-01,5.002206567070387466e-01,5.002111497892237635e-01,5.002678378063283304e-01,5.001610244223090307e-01,5.002368276120395807e-01,5.002084708112406464e-01,5.002402811765969126e-01,5.002308343316760331e-01,5.002882641403817443e-01,5.003090798501769187e-01,5.002219373257001944e-01,5.003102199089688451e-01,5.003297901305060469e-01,5.002365312153411736e-01,5.002397989169240500e-01,5.002140942772892451e-01
5.003940661290481318e-01,5.004624744026202610e-01,5.003617141187634010e-01,5.004949574205448393e-01,5.005340789002477031e-01,5.005325486870890739e-01,5.004851094372035902e-01,5.002313157323606818e-01,5.004773514206668494e-01,5.005334076318109782e-01,5.003917537733180154e-01,5.003602132740635478e-01,5.003025316255304000e-01,5.005774827669348115e-01,5.003214334150662967e-01,5.004139110584479022e-01,5.003857573869373576e-01,5.004841078866754112e-01,5.005298061033505164e-01,5.005323336637846898e-01,5.004940799799912909e-01,5.004278962919120888e-01,5.004043186249238495e-01,5.004269214304172264e-01,5.005628094213536716e-01,5.004722687218753352e-01,5.004015157247799772e-01,5.004809809370683871e-01,5.003727095670673641e-01,5.004264554100790185e-01,5.004114496832844372e-01,5.004377304669086479e-01,5.004744851666983463e-01,5.002471208637730982e-01,5.004075639796429220e-01,5.003663991494992080e-01,5.004049083560278000e-01,5.004546562974625523e-01,5.003707230884829604e-01,5.004237520604641887e-01,5.004088145475739102e-01,5.004288243654351209e-01,5.002697502075842406e-01,5.004768787569837674e-01,5.005104878164232662e-01,5.004449998419826517e-01,5.004215213374694216e-01,5.005324747962341947e-01,5.004075067024957857e-01,5.004194753531518991e-01,5.004705792574212220e-01,5.004367663246666043e-01,5.004582544442353065e-01,5.004755022637621398e-01,5.003182441443152495e-01,5.005102515662696039e-01,5.004553018232559269e-01,5.005187955321110937e-01,5.006256734661439500e-01,5.005883783164900569e-01,5.004293784675981627e-01,5.005298015678085743e-01,5.005302943438222352e-01,5.005636653352933951e-01,5.004009448799836557e-01,5.005896554132096554e-01,5.003561538938350317e-01,5.005078990170138686e-01,5.004783761830029487e-01,5.003417157227489920e-01,5.006363907891655529e-01,5.004231321374029706e-01,5.004988855012950655e-01,5.004671071540127691e-01,5.004968539714387266e-01,5.004550455088425664e-01,5.004153416523158260e-01,5.005388052518003894e-01,5.004979794057413667e-01,5.004745447143528203e-01,5.004453098041050652e-01,5.005251023963691592e-01,5.003228409415868549e-01,5.005273412553560286e-01,5.003971820149119010e-01,5.003800695699934797e-01,5.004821079480971102e-01,5.002898439377105877e-01,5.004262896302615893e-01,5.003752474115257254e-01,5.004325060432951444e-01,5.004155017308927755e-01,5.005188753239123711e-01,5.005563435715839615e-01,5.003994871274910494e-01,5.005583956756464170e-01,5.005936220420820204e-01,5.004257561164723311e-01,5.004316379763322775e-01,5.003853696463644862e-01
5.005341784378548597e-01,5.006269095960402815e-01,5.004903235115729654e-01,5.006709420976304115e-01,5.007239733897284051e-01,5.007218991027566624e-01,5.006575926198407744e-01,5.003135613073531607e-01,5.006470762055834633e-01,5.007230634489382437e-01,5.005310439128195510e-01,5.004882890340901502e-01,5.004100983838040140e-01,5.007828096814322949e-01,5.004357208012618630e-01,5.005610793274408721e-01,5.005229154820635129e-01,5.006562349635265141e-01,5.007181813816472538e-01,5.007216076269986882e-01,5.006697526791878960e-01,5.005800370771062990e-01,5.005480762581775434e-01,5.005787155989998016e-01,5.007629191679735525e-01,5.006401863302032407e-01,5.005442767733823128e-01,5.006519962129213352e-01,5.005052284458735290e-01,5.005780838829267942e-01,5.005577427985674621e-01,5.005933678392909814e-01,5.006431908420411192e-01,5.003349860369367130e-01,5.005524755143679894e-01,5.004966743281950015e-01,5.005488756710134712e-01,5.006163117276259955e-01,5.005025356650388835e-01,5.005744193445562651e-01,5.005541707277282315e-01,5.005812951315532500e-01,5.003656613627902594e-01,5.006464354841907438e-01,5.006919943942175211e-01,5.006032218746269136e-01,5.005713954774174690e-01,5.007217989396928193e-01,5.005523978720562983e-01,5.005686220336521552e-01,5.006378961689817997e-01,5.005920608917555636e-01,5.006211892120687734e-01,5.006445695725744160e-01,5.004313975690586336e-01,5.006916741442887231e-01,5.006171867730945246e-01,5.007032559543794781e-01,5.008481347722290034e-01,5.007975791873486848e-01,5.005820462473553611e-01,5.007181752334740610e-01,5.007188432181083337e-01,5.007640794056364975e-01,5.005435029619645926e-01,5.007993103608898711e-01,5.004827863210343786e-01,5.006884851358441857e-01,5.006484653267987417e-01,5.004632145859909675e-01,5.008626626796105485e-01,5.005735790049113954e-01,5.006762668249092885e-01,5.006331895433828727e-01,5.006735129756130220e-01,5.006168393249086357e-01,5.005630185757895534e-01,5.007303802156565231e-01,5.006750385630698297e-01,5.006432715621341734e-01,5.006036420452250058e-01,5.007118052514597517e-01,5.004376287809930712e-01,5.007148401463821230e-01,5.005384021920331605e-01,5.005152053339936291e-01,5.006535239377956081e-01,5.003928995231480270e-01,5.005778591593110782e-01,5.005086686334163648e-01,5.005862858473290045e-01,5.005632355710681880e-01,5.007033641165014037e-01,5.007541543585913857e-01,5.005415268985349275e-01,5.007569360967586425e-01,5.008046873403891874e-01,5.005771359521699049e-01,5.005851091350708160e-01,5.005223898784375569e-01
5.006462682255529151e-01,5.007584576548460564e-01,5.005932109799231533e-01,5.008117297217019592e-01,5.008758888335692605e-01,5.008733792888132585e-01,5.007955790552343078e-01,5.003793577553435901e-01,5.007828559280278480e-01,5.008747879554528160e-01,5.006424759661122215e-01,5.005907495967828469e-01,5.004961517635690971e-01,5.009470710262592386e-01,5.005271506780101243e-01,5.006788138738629268e-01,5.006326419024926810e-01,5.007939365149752797e-01,5.008688814600588124e-01,5.008730266512697593e-01,5.008102907215725708e-01,5.007017496292801573e-01,5.006630823006796849e-01,5.007001508584024707e-01,5.009230067923766683e-01,5.007745203147104807e-01,5.006584855494871089e-01,5.007888083256899492e-01,5.006112434987067816e-01,5.006993865859884485e-01,5.006747772232410520e-01,5.007178776558550704e-01,5.007781552787151647e-01,5.004052781608315792e-01,5.006684046764913187e-01,5.006008944234473512e-01,5.006640494586200862e-01,5.007456359806097268e-01,5.006079856768705927e-01,5.006949530980348007e-01,5.006704556055886490e-01,5.007032716679705731e-01,5.004423902679190350e-01,5.007820807607802349e-01,5.008371995274353283e-01,5.007297994152803966e-01,5.006912947167397876e-01,5.008732581080433954e-01,5.006683107420755174e-01,5.006879393064688211e-01,5.007717495971674149e-01,5.007162964646212355e-01,5.007515369330075572e-01,5.007798233153563094e-01,5.005219202775945675e-01,5.008368120778654564e-01,5.007466946414296238e-01,5.008508241567747321e-01,5.010261035795576801e-01,5.009649396864923609e-01,5.007041803943871328e-01,5.008688740217841495e-01,5.008696821729120563e-01,5.009244104882283333e-01,5.006575493650397002e-01,5.009670341202014932e-01,5.005840922189805919e-01,5.008329539038436362e-01,5.007845365356653478e-01,5.005604136378866142e-01,5.010436799420104892e-01,5.006939364254463509e-01,5.008181717633816143e-01,5.007660553560367989e-01,5.008148400599985450e-01,5.007462742863802996e-01,5.006811600450804534e-01,5.008836400350406004e-01,5.008166857691683793e-01,5.007782529367199587e-01,5.007303077524803969e-01,5.008611673951136600e-01,5.005294590198849924e-01,5.008648391169807645e-01,5.006513782729640205e-01,5.006233138919483627e-01,5.007906566208804033e-01,5.004753439678832905e-01,5.006991147074217885e-01,5.006154055596843122e-01,5.007093096120922571e-01,5.006814225736402335e-01,5.008509550150906930e-01,5.009124028211950908e-01,5.006551586535398224e-01,5.009157682647915610e-01,5.009735393761627353e-01,5.006982397458806799e-01,5.007078859840693452e-01,5.006320060085919232e-01
5.007359400094821833e-01,5.008636960271644067e-01,5.006755209188508138e-01,5.009243597293555617e-01,5.009974210735552713e-01,5.009945633235581841e-01,5.009059681173051448e-01,5.004319949043856131e-01,5.008914796238113087e-01,5.009961674460110537e-01,5.007316215633260681e-01,5.006727180116277154e-01,5.005649944464630741e-01,5.010784799566332381e-01,5.006002945543198690e-01,5.007730014574294231e-01,5.007204229954695940e-01,5.009040976704234316e-01,5.009894414104413274e-01,5.009941617567243988e-01,5.009227210643628636e-01,5.007991196118324329e-01,5.007550870847491398e-01,5.007972990071414277e-01,5.010510767572223800e-01,5.008819874227411484e-01,5.007498525214700846e-01,5.008982579318441708e-01,5.006960555018603598e-01,5.007964286898467510e-01,5.007684047103588831e-01,5.008174854457442260e-01,5.008861267473536660e-01,5.004615118485465919e-01,5.007611479550455602e-01,5.006842704624896445e-01,5.007561884385544060e-01,5.008490953119965061e-01,5.006923456478449275e-01,5.007913800433337892e-01,5.007634834562604276e-01,5.008008528375317292e-01,5.005037733771936503e-01,5.008905969001236080e-01,5.009533635335098323e-01,5.008310613812315681e-01,5.007872140516170800e-01,5.009944253286708893e-01,5.007610409869681645e-01,5.007833930689614688e-01,5.008788322609918353e-01,5.008156848599694122e-01,5.008558150370593376e-01,5.008880262283610385e-01,5.005943384200736146e-01,5.009529223243665008e-01,5.008503008647947619e-01,5.009688786132041605e-01,5.011684784403865889e-01,5.010988279319283922e-01,5.008018876522085661e-01,5.009894329400884638e-01,5.009903532240976842e-01,5.010526752190095356e-01,5.007487864388071586e-01,5.011012129727678843e-01,5.006651369032084631e-01,5.009485288192646602e-01,5.008933934200563431e-01,5.006381728492589334e-01,5.011884935572239463e-01,5.007902223046424295e-01,5.009316956203574422e-01,5.008723479291655734e-01,5.009279016348461289e-01,5.008498221843750153e-01,5.007756731663847161e-01,5.010062477723785657e-01,5.009300034407555557e-01,5.008862379556575650e-01,5.008316402515738952e-01,5.009806570006559712e-01,5.006029231855785300e-01,5.009848381826738084e-01,5.007417590903741056e-01,5.007098006968359050e-01,5.009003626826952216e-01,5.005412995052762604e-01,5.007961190873876367e-01,5.007007950607813562e-01,5.008077285627826614e-01,5.007759721215068183e-01,5.009690276284266552e-01,5.010390014611898479e-01,5.007460640093802651e-01,5.010428338676847781e-01,5.011086208467517844e-01,5.007951227225461155e-01,5.008061074025151882e-01,5.007196988694797568e-01
5.008076774028163980e-01,5.009478866703691580e-01,5.007413688438457910e-01,5.010144636684851216e-01,5.010946467813767180e-01,5.010915104679083409e-01,5.009942793038884012e-01,5.004741046167809904e-01,5.009783785203425488e-01,5.010932709546073172e-01,5.008029380078796722e-01,5.007382927176805554e-01,5.006200685774800929e-01,5.011836069945319050e-01,5.006588096370190311e-01,5.008483514851039820e-01,5.007906478381357607e-01,5.009922265320984058e-01,5.010858892885842186e-01,5.010910697577433126e-01,5.010126652719576468e-01,5.008770155545886338e-01,5.008286908754873146e-01,5.008750174831421154e-01,5.011535326306046922e-01,5.009679610509695236e-01,5.008229460632933616e-01,5.009858175552908133e-01,5.007639050757783927e-01,5.008740623300835804e-01,5.008433066615692875e-01,5.008971716313164180e-01,5.009725038632449889e-01,5.005064987903807827e-01,5.008353425404853398e-01,5.007509712665468848e-01,5.008298995858244673e-01,5.009318627251808653e-01,5.007598335964745795e-01,5.008685215575330307e-01,5.008379056990486244e-01,5.008789177296127937e-01,5.005528798537687285e-01,5.009774097516812574e-01,5.010462946648701621e-01,5.009120709053062059e-01,5.008639494781392809e-01,5.010913590217618285e-01,5.008352251454942783e-01,5.008597560381755631e-01,5.009644983344774261e-01,5.008951955302144432e-01,5.009392374671330916e-01,5.009745884993650478e-01,5.006522729162491414e-01,5.010458104481699815e-01,5.009331857913402741e-01,5.010633221012013028e-01,5.012823781937273404e-01,5.012059384157399045e-01,5.008800534147287431e-01,5.010858799925708151e-01,5.010868899826553813e-01,5.011552869046902448e-01,5.008217760622103443e-01,5.012085559415492275e-01,5.007299726256311256e-01,5.010409886792147605e-01,5.009804788670858544e-01,5.007003801963111345e-01,5.013043443069986616e-01,5.008672509661434846e-01,5.010225146373372684e-01,5.009573819313597465e-01,5.010183508269580033e-01,5.009326604507121639e-01,5.008512836238419030e-01,5.011043338758274235e-01,5.010206575097974069e-01,5.009726259117658342e-01,5.009127062020605203e-01,5.010762486050955866e-01,5.006616944995426755e-01,5.010808373542062766e-01,5.008140637096847314e-01,5.007789901104128250e-01,5.009881274702372433e-01,5.005940639217376642e-01,5.008737225485605515e-01,5.007691066324657658e-01,5.008864636786352076e-01,5.008516117201680107e-01,5.010634856419134975e-01,5.011402802780472454e-01,5.008187882588288620e-01,5.011444862538042555e-01,5.012166859076500058e-01,5.008726290612391940e-01,5.008846844928406261e-01,5.007898531265702058e-01
5.008650672936839632e-01,5.010152391464623989e-01,5.007940471654356296e-01,5.010865467726294264e-01,5.011724272883849585e-01,5.011690681246472323e-01,5.010649282087549228e-01,5.005077923818834762e-01,5.010478975952636915e-01,5.011709537024585659e-01,5.008599911401392379e-01,5.007907524643449015e-01,5.006641278715245891e-01,5.012677085499509522e-01,5.007056216902621149e-01,5.009086314796642458e-01,5.008468276899428195e-01,5.010627295773126821e-01,5.011630475332600199e-01,5.011685960998882861e-01,5.010846205911243523e-01,5.009393322783229907e-01,5.008875738823718171e-01,5.009371922336798288e-01,5.012354972599761815e-01,5.010367399125852383e-01,5.008814208715766103e-01,5.010558652107719446e-01,5.008181847147765708e-01,5.009361692121092613e-01,5.009032281954471921e-01,5.009609205471541316e-01,5.010416055144116809e-01,5.005424883379786527e-01,5.008946981825068701e-01,5.008043318906622021e-01,5.008888684778217693e-01,5.009980766191761692e-01,5.008138239355622856e-01,5.009302347392985411e-01,5.008974434667060605e-01,5.009413696126082671e-01,5.005921650273947865e-01,5.010468599907490495e-01,5.011206395182189466e-01,5.009768784902934868e-01,5.009253377902280757e-01,5.011689059175177263e-01,5.008945724459961113e-01,5.009208463848400239e-01,5.010330311527371183e-01,5.009588040340052784e-01,5.010059753737650112e-01,5.010438382743541696e-01,5.006986205006538349e-01,5.011201208955452513e-01,5.009994936958684919e-01,5.011388768372923019e-01,5.013734979011406079e-01,5.012916267235691947e-01,5.009425859939565795e-01,5.011630375767197609e-01,5.011641193315032883e-01,5.012373761835835495e-01,5.008801677358648563e-01,5.012944302368373961e-01,5.007818411859988883e-01,5.011149565162185127e-01,5.010501471821324770e-01,5.007501460584340425e-01,5.013970248065797719e-01,5.009288738658802531e-01,5.010951698026299139e-01,5.010254090934767035e-01,5.010907101329439284e-01,5.009989310271356633e-01,5.009117719619412545e-01,5.011828026977503958e-01,5.010931807170023733e-01,5.010417362350905179e-01,5.009775589281058039e-01,5.011527218323357236e-01,5.007087115376271935e-01,5.011576366343974964e-01,5.008719073807642586e-01,5.008343416199215747e-01,5.010583392566896332e-01,5.006362754454365405e-01,5.009358052873702505e-01,5.008237558692630875e-01,5.009494517398511704e-01,5.009121233711982812e-01,5.011390519983710545e-01,5.012213032645610467e-01,5.008769676335920185e-01,5.012258080949839600e-01,5.013031378750116840e-01,5.009346341021778670e-01,5.009475461338241953e-01,5.008459765099838590e-01
5.009109791900392405e-01,5.010691211009264956e-01,5.008361898100714971e-01,5.011442132235696123e-01,5.012346516533165985e-01,5.012311142097120031e-01,5.011214473021670113e-01,5.005347425906608860e-01,5.011035128261586147e-01,5.012330998602176901e-01,5.009056336298941536e-01,5.008327202491970054e-01,5.006993752993670332e-01,5.013349897428666102e-01,5.007430713239893194e-01,5.009568554563786913e-01,5.008917715560615713e-01,5.011191319831913571e-01,5.012247740892942227e-01,5.012306171333268390e-01,5.011421848142542101e-01,5.009891856363920537e-01,5.009346802702318024e-01,5.009869320133343296e-01,5.013010689158746702e-01,5.010917629737537959e-01,5.009282007009202564e-01,5.011119033054474148e-01,5.008616084121515488e-01,5.009858546970220594e-01,5.009511654039516815e-01,5.010119196574300826e-01,5.010968868068230719e-01,5.005712799720275497e-01,5.009421826780483533e-01,5.008470203768210505e-01,5.009360435736947004e-01,5.010510477092787740e-01,5.008570161932287546e-01,5.009796052643944453e-01,5.009450736625892242e-01,5.009913310979499101e-01,5.006235931610547585e-01,5.011024201530474009e-01,5.011801153653784313e-01,5.010287245347549989e-01,5.009744484199019077e-01,5.012309433938130221e-01,5.009420502683293863e-01,5.009697186424640902e-01,5.010878573795215507e-01,5.010096908147916306e-01,5.010593656733766110e-01,5.010992380656396072e-01,5.007356985595718957e-01,5.011795692179752404e-01,5.010525399942905578e-01,5.011993205888830571e-01,5.014463936016749779e-01,5.013601773154475749e-01,5.009926120362023783e-01,5.012247636043334342e-01,5.012259027707650638e-01,5.013030475588819979e-01,5.009268810575789876e-01,5.013631296183279629e-01,5.008233360222309472e-01,5.011741307508397192e-01,5.011058818049404229e-01,5.007899587374783357e-01,5.014711691374298397e-01,5.009781721654422704e-01,5.011532939017117050e-01,5.010798307959583031e-01,5.011485975449836427e-01,5.010519474631164316e-01,5.009601626132901275e-01,5.012455777135245150e-01,5.011511992497943435e-01,5.010970244652175332e-01,5.010294410853644020e-01,5.012139003754696454e-01,5.007463251591106612e-01,5.012190760193954153e-01,5.009181823008985734e-01,5.008786228128696560e-01,5.011145086559328776e-01,5.006700446578943309e-01,5.009854714577343104e-01,5.008674752445928524e-01,5.009998421672221536e-01,5.009605326728697738e-01,5.011995050462378920e-01,5.012861216077952875e-01,5.009235111163802268e-01,5.012908655214400877e-01,5.013722993930488370e-01,5.009842381143229106e-01,5.009978354251390931e-01,5.008908752014339383e-01
5.009477086960999470e-01,5.011122266466792041e-01,5.008699039172549439e-01,5.011903463624783894e-01,5.012844311178190626e-01,5.012807510505561392e-01,5.011666625563314659e-01,5.005563027554532640e-01,5.011480049912803159e-01,5.012828167590854811e-01,5.009421476108674165e-01,5.008662944686591567e-01,5.007275732366530674e-01,5.013888146625072872e-01,5.007730310249884909e-01,5.009954346249760881e-01,5.009277266386156224e-01,5.011642538874563346e-01,5.012741553073321032e-01,5.012802339329029966e-01,5.011882361710308098e-01,5.010290683087341712e-01,5.009723653686133371e-01,5.010267238230409204e-01,5.013535262084793942e-01,5.011357814037136205e-01,5.009656245527346341e-01,5.011567337611432249e-01,5.008963473607247474e-01,5.010256030709810959e-01,5.009895151582076656e-01,5.010527189305420404e-01,5.011411118215088889e-01,5.005943132765481307e-01,5.009801702622859176e-01,5.008811711568872393e-01,5.009737836384344778e-01,5.010934245644306229e-01,5.008915699901834717e-01,5.010191016707640221e-01,5.009831778069875341e-01,5.010313002720179210e-01,5.006487356644468978e-01,5.011468682633501981e-01,5.012276960191416331e-01,5.010702013544499067e-01,5.010137369101490545e-01,5.012805733476529690e-01,5.009800325140055799e-01,5.010088164352669571e-01,5.011317183421770682e-01,5.010504002244114963e-01,5.011020778957305799e-01,5.011435578793006496e-01,5.007653610008999667e-01,5.012271278519879747e-01,5.010949770160256778e-01,5.012476755650020488e-01,5.015047101179805900e-01,5.014150177522572749e-01,5.010326328557385134e-01,5.012741443996356905e-01,5.012753294953110617e-01,5.013555846268600291e-01,5.009642517033393583e-01,5.014180890865881368e-01,5.008565318830784374e-01,5.012214701149348972e-01,5.011504694834659768e-01,5.008218088735258977e-01,5.015304845556816105e-01,5.010176107914448007e-01,5.011997931586097410e-01,5.011233681395840245e-01,5.011949074525201553e-01,5.010943605949272905e-01,5.009988751214620173e-01,5.012957976979659502e-01,5.011976140537821589e-01,5.011412550300686775e-01,5.010709467952638718e-01,5.012628431838944687e-01,5.007764160502359285e-01,5.012682275009766597e-01,5.009552022257188764e-01,5.009140477573379435e-01,5.011594441551415757e-01,5.006970600234740276e-01,5.010252043800706989e-01,5.009024507353382338e-01,5.010401544945447538e-01,5.009992601012849267e-01,5.012478674593662253e-01,5.013379762513625604e-01,5.009607458911260469e-01,5.013429114312405455e-01,5.014276285697958357e-01,5.010239213101362887e-01,5.010380668437041107e-01,5.009267941442844263e-01
