epoch,timetick,intercept,os,op,ps,wf,wlen,ons,pns,os_op,os_ps,op_ps,os_op_ps,convert,model
50,12,4.84596984344556,-0.182516841944024,-0.517017607270561,0.000827488628423625,1.10618064233553,-0.0742931286219463,0.0626395845962774,-0.107834190486084,0.10809831922075,0.0111236347205295,0.0451095700438035,-0.0213901513296556,TRUE,1
50,2,2.35659491327924,-0.295520832780317,-1.41755397125792,0.159519069106138,0.439646475380691,0.171854785348385,0.638716374292021,0.249195438007322,0.0600780082425852,-0.0392817594406781,-0.083627325635224,0.0160617585276748,TRUE,1
50,6,4.95117156078839,-0.0784798384630211,-0.960596052152992,-0.0963457432541701,0.986360307837364,-0.0809592704539086,0.26393861806735,-0.248204864739625,0.0434085418056188,0.00839885054752445,0.048475474231255,0.0129582504225215,TRUE,1
10,12,0.0678872529392013,-0.00364164918676781,0.10383178945186,0.0101901843613896,-0.169605825253691,0.0749870592227236,-0.144135782201905,-0.122240095809935,-0.0478591798778946,0.000559444036817198,-0.0145172487690512,0.0112211416131676,TRUE,2
10,6,0.170635130990027,0.0383644103534213,0.180762660845676,-0.0353792470040379,-0.101423631426518,0.0324282105861817,-0.143578085514127,-0.215720839520137,0.00953635096501252,-0.00575886173220076,0.00427266516091064,0.00927853092630903,TRUE,2
100,12,0.00734448368946144,-0.0329548676854192,0.0403950387921485,0.00606520375749974,-0.201045581725985,-0.000694098365962595,-0.0755063499119534,-0.00428730806330986,-0.0144004566092534,0.00109900998878547,-0.0090457890680708,0.000982107569200975,TRUE,2
100,2,0.067117069728125,0.00381057721526009,0.395749129329995,0.0192735758049231,-0.152936526735326,0.0631355515000463,-0.185093447576883,-0.097875498874135,-0.0177592829415214,-0.00192974240972244,-0.0115465450899079,0.0062590578337993,TRUE,2
100,6,0.0287366892987465,-0.0249172333745976,0.169306670169364,0.0530118872431784,-0.216844676919674,0.00678714369812924,-0.0476132405188905,-0.0205400192347573,0.0320761605931483,-0.00583097922876763,-0.0359972936047766,-0.00310358908304735,TRUE,2
150,12,0.00137439036332295,-0.0419981322848796,0.0346943045865038,-0.0136431150786181,-0.183769623573621,0.0428292185351674,-0.0462779316899872,-0.00111176986260809,-0.0174052493992158,0.00493816120258542,0.00189687539506217,0.000262978842383516,TRUE,2
150,2,0.0460219710320439,-0.012465312287573,0.404976945478655,-0.00030841039448849,-0.22301452106083,0.032878468487296,-0.17195557837348,-0.0683557910154957,-0.0126985894860869,0.00173685649183835,0.01247809138891,-0.00786618913662265,TRUE,2
150,6,0.0193628118065983,-0.00760758078013439,0.113219975227411,-0.00188994030507062,-0.179392291476967,0.005412156077326,-0.0403959905157526,0.00325102549634331,0.0233775532482309,-0.00170423239917703,-0.0194967980711148,0.0005045134214078,TRUE,2
20,12,0.0377980419556751,-0.00551483372766308,0.0876630513362525,0.00391793616880651,-0.233608686191082,0.0754370620012865,-0.103984220954137,-0.0592059706704425,-0.0205450246085147,-0.00160567209921113,-0.0241378589630249,0.0119453065233567,TRUE,2
20,2,0.119580494688031,0.0183830367098061,0.055998070207088,-0.00914272472094057,-0.0935872691082746,0.556278792935931,-0.0158203630117295,-0.0891146684465748,-0.0463909303368267,0.009870267568334,0.0442175044722561,0.0142652364592298,TRUE,2
20,6,0.105078506934146,-0.0025109959138768,0.272292090611162,-0.00892820824279963,-0.141805753266416,0.0114964157430255,-0.182280289939596,-0.106081388277648,-0.0234705242256237,0.00961627997971595,-0.00175931611221246,0.00996012267423048,TRUE,2
200,12,0.00287821270719304,-0.0295696757452671,0.0287996912558929,-0.00119198576478322,-0.170084592685235,0.0245908125643445,-0.0459152256409412,0.0077271382878584,0.0108940396808153,0.00200150455243857,-0.00412976881928803,-0.00180936221860643,TRUE,2
200,2,0.0398356588541449,-0.0223804472210883,0.346278272832131,0.0120108578843027,-0.265156418286326,0.0157807246758527,-0.15494042316058,-0.0561532119666051,-0.0157027317365809,-3.51338699723162e-05,-0.00510404203900609,-0.00725408272321153,TRUE,2
200,6,0.0111985055569722,0.00734957142271749,0.0747462100533012,-0.00309206397368675,-0.147276029583929,0.00583906374107089,-0.0231508971385569,0.000380997302751763,0.0288357476035022,-0.00333502431585921,-0.0138014945748224,-0.00298123909851355,TRUE,2
3,12,0.133336224016306,0.0194342889910147,0.081687392362207,0.000705278685802897,-0.0467831786909472,0.162897898810434,-0.0351308489353959,-0.247461693737428,-0.000174630883259811,-0.0129327168739816,0.0144455770301992,-0.0067237489016106,TRUE,2
3,6,0.18765239106964,0.0313467729394625,0.089851237364834,-0.0234249455839844,-0.106339142908361,0.0912134119674908,-0.00333334886523557,-0.305375488194631,-0.0128755534299972,0.0124468248273257,0.0148079613548807,-0.00700846568194356,TRUE,2
5,12,0.137045603189784,0.0153906123223332,0.101779643278036,-0.010994272943167,-0.0932999832363345,0.0698535638322729,-0.149192570104215,-0.182521581490565,0.0070640071852029,-0.0122081652329759,-0.0230199410004495,-0.00040046390283537,TRUE,2
5,6,0.199673242497937,0.00982810525883285,0.124300513198739,-0.0233465614243747,-0.0557498437388086,0.0697612091756781,-0.0910646233894987,-0.307699767296289,-0.00194845518379383,0.00784604772443134,0.0462057104975048,-0.00425744848753259,TRUE,2
50,12,0.0119174829544889,-0.0110056600671882,0.0645510743289815,-0.0124281394368249,-0.233791473157943,-0.000783837862105152,-0.0670529321670586,-0.0177981250049036,0.00233995080749257,0.00742427016042562,-0.0321438279085641,0.0115977717430581,TRUE,2
50,2,0.116911329989062,0.0131267196859174,0.222724685133207,0.0158603208453701,-0.106880521683811,0.214423973124134,-0.0879532020143829,-0.242637999693564,0.0263264224412678,-0.00504242193652665,-0.0236087062359056,-0.000376184544397027,TRUE,2
50,6,0.0458799807509109,-0.00565445086838584,0.252302140368109,-0.0289915607093452,-0.195243113376458,-0.0159033449790816,-0.110699080352654,-0.00389416169017251,-0.0132557207905805,0.00503765050908806,-0.00303488656642756,0.00237071561233632,TRUE,2
10,12,2.34505181788366,0.104338561691399,-0.78891601312294,-0.0950140434511667,0.587861101358013,0.048083420641812,0.353049182713168,0.0604132359600325,-0.0689689898673395,0.0565951891885542,0.0228014196358104,-0.0103965571107594,TRUE,3
10,6,1.24028346746978,-0.016446888479367,-1.01742772360228,-0.0934501635598951,0.264831427380139,0.158042244841798,0.318461134827706,0.248378372627136,-0.0108251626525888,0.0132435766028898,-0.0681064775444982,-0.0390848401642717,TRUE,3
100,12,6.68425084798041,-0.0130046596297432,-0.460135886890494,-0.0607824730616111,1.59824794689914,-0.264482329745933,0.137556075019854,-0.0584865980605836,-0.0287826868147636,-0.125539768358591,0.0363215143717778,0.0120906783207691,TRUE,3
100,2,5.18716688618713,0.233935958482704,-1.3770235134153,-0.183736119609988,0.879958875626745,-0.130783361942003,0.401791299752004,-0.123276321058094,-0.0891376924657731,0.0236913997127262,0.00532958348599381,0.0700785895053097,TRUE,3
100,6,7.44887156336812,-0.0977773389386851,-0.739151282003447,0.00368614201215539,1.96920541331987,-0.168694186911767,0.167034421656787,-0.17665021306802,-0.0152700769982924,0.102190979287356,0.0258843573182318,-0.0601750769069281,TRUE,3
150,12,8.926224591306,-0.0486619852926063,-0.42176690920486,-0.032499167683176,2.62820552812608,-0.323536053696014,0.0150772144705219,0.00473110388551726,-0.164826348277329,-0.278458674275727,0.197318986501844,-0.0582095035345189,TRUE,3
150,2,6.62860067909368,0.142613702197222,-1.14796634732714,-0.079767872811296,1.41504976009491,-0.245803185357399,0.331056721300147,-0.186959924872074,-0.0736974340791292,0.0290473173777601,0.0648743777390467,0.130116674610973,TRUE,3
150,6,10.2900953735079,0.325589189329055,-0.714143236119832,0.191907771765617,3.07232211119363,-0.521548871689237,-0.232134417760245,-0.056551205765144,-0.0408919515412247,0.106617428030624,0.261214198334962,0.130909256099821,TRUE,3
20,12,3.84121066198104,0.0259053636507923,-0.680900301238094,-0.011392035007385,0.912107065128471,-0.0769909605848904,0.239677349107868,0.0280736131161172,-0.0656692626528659,0.0288323845914334,0.0432365937517752,0.0250888675051505,TRUE,3
20,2,-3.99612771466087,-0.0547084980654335,-0.649396466290799,0.0432996018075043,0.216028051530697,-0.239709389105051,0.137488496296788,0.557112066155548,0.00935930310233642,0.135754650496677,-0.0994915645834067,-0.0434582375661964,TRUE,3
20,6,3.30472061339909,0.0486017489776818,-1.23536245681226,-0.114553373989697,0.570916459677408,0.119313506193452,0.468638342596353,0.0726467100305792,-0.0537233193128323,0.0235640253840772,0.0464170043460071,0.000626753479643779,TRUE,3
200,12,11.1592385915727,-0.31847154011105,-0.378328841483772,0.105069870184422,3.50893323756763,-0.430862195796998,0.00652588063252703,0.344829637634548,-0.0250248053556423,0.00180253997208358,0.0767836870967929,0.226422000674286,TRUE,3
200,2,7.62702949445771,0.0174634393855138,-1.03209976578558,-0.0979105440446541,1.8475853802185,-0.234526427014124,0.27064486754555,-0.226531119827598,-0.0115651233888766,-0.0130591841745085,0.178965060578623,0.150901704731562,TRUE,3
200,6,11.6420433110419,-0.389839570927318,-0.473280832929418,0.331773922542338,3.84623982099551,0.0262981320626143,0.00702558695519035,0.333769373971536,0.19049453944531,0.11864723945033,0.219839285148343,0.203493982046146,TRUE,3
3,12,-0.883905384294776,-0.0848006442565154,-0.613827001658008,-0.0369437690313842,0.098763177776545,0.158640099297985,0.361104886979061,0.493411413261746,0.0467044376126589,0.0768930962158907,-0.126090289918649,-0.0126159646826499,TRUE,3
3,6,-2.01945791345834,-0.091222666458589,-0.461535074232764,-0.0990910534003363,0.101297216848075,0.275036316422388,0.332864086361261,0.819446399841845,0.0401832448672341,-0.0489870718770026,-0.276773579101357,-0.0566024156047739,TRUE,3
5,12,0.503438021783687,-0.00779610356324074,-0.804273265937185,-0.115952501563268,0.290837238496805,0.124128934386056,0.460189312778857,0.212863510261542,0.05464259533726,0.0510556611235415,-0.0362122710790839,-0.023407764584674,TRUE,3
5,6,-0.529039075307787,-0.078411039568695,-0.798027833460297,-0.0723698989276078,0.106414218803596,0.190557483052231,0.369371320587084,0.659767626332351,0.0762193463081387,0.0501467010544969,-0.0941890410262543,-0.0242675520408793,TRUE,3
50,12,5.02385958306264,0.056300314100267,-0.543014520642543,-0.0407618502807761,0.994883700749264,-0.221281990013959,0.0899798762309272,-0.142286578230724,-0.0185584270227222,0.0366346453145471,0.107536466178449,-0.059777879006373,TRUE,3
50,2,2.46093501789684,-0.00393303439841302,-1.52094320141708,-0.107991649159779,0.392777679471525,0.12172629147947,0.737814144612169,0.22906336317539,0.00600136423941523,0.0907138726555311,-0.0112443272743224,0.0622911375271099,TRUE,3
50,6,5.07654610728915,0.0725229428022128,-1.00885834101095,-0.0879678122659261,0.916919500677966,-0.311288946709179,0.201542234046968,-0.321368496415175,-0.0164237257252552,0.104089318787777,0.038720057019098,-0.0632381228273288,TRUE,3
10,12,0.0606541488424339,-0.0200703054303563,0.135034903484712,0.0178364241800015,-0.165583554034684,-0.000478760719028601,-0.168435267020038,-0.092383741328728,0.000233968360143895,0.00779983916556201,-0.00613742375911297,-0.00531152833310165,TRUE,4
10,6,0.162214045596662,0.0264594061391373,0.171626574457522,-0.0452999510854489,-0.0826225561613874,-0.0496872488607009,-0.170833422557485,-0.237957897029353,-0.00618029171148711,0.0101343524225045,0.034886415188666,0.0209398055081312,TRUE,4
100,12,0.00209865572438469,-0.0267113813543473,0.0400511823618284,-0.0147375924713363,-0.185630707493154,-0.00568176927651754,-0.0621437716765862,-0.0108926577572877,-0.0268331088405098,0.00843577898940665,-0.00273031838450796,-0.0142650932569146,TRUE,4
100,2,0.0610606250027616,-0.00490331657408138,0.420388745104208,-7.94973174744185e-05,-0.138559899983882,-0.0517000184464624,-0.234586187840821,-0.112934266353034,-0.00387565369387428,-0.0194421496532404,0.013065622014199,0.00887050949428422,TRUE,4
100,6,0.0182986739541391,-0.0264689746302531,0.163810414042549,0.011583225446584,-0.203243376453669,-0.00124918225092927,-0.0456643876006833,0.00206317401989361,-0.0108789597251907,-0.00904707776428378,0.00755174435203519,-0.0153941796310136,TRUE,4
150,12,0.000439537320012192,-0.0461655762216644,0.0288997925774467,-0.0182525967674527,-0.172620198142821,0.034383615645957,-0.031752326235198,0.000676488800336003,-0.0226284458986424,-0.00030342043108555,0.0016293849610757,-0.00722754495742218,TRUE,4
150,2,0.0423571424129785,-0.0278801842130665,0.444334363932824,0.017252736789497,-0.225756667909323,-0.0349099877318505,-0.207101386908534,-0.0422471238368261,0.00441103417590147,-0.0135995539003899,0.0286039259600413,-0.0059655340120226,TRUE,4
150,6,0.0156342414163639,-0.0445847380003725,0.0973626449023661,0.000153873261481037,-0.171893855716208,0.0188251059228481,-0.0178371515263839,0.00886937516294982,-0.036294865142587,-0.000867769776729589,-0.00784080500063797,-0.0118411386927577,TRUE,4
20,12,0.0361329860977744,0.00191193398965734,0.0988969767398846,0.00696032487508706,-0.23157678273976,0.026970771161562,-0.118504877201306,-0.0275494259274662,0.00381344122236904,-0.0240779965742837,-0.000142834423811586,0.00615633609710878,TRUE,4
20,2,0.105256565020045,-0.0225400602419451,0.0655741116409253,-0.00989238921656066,-0.12257959576958,0.334527274564391,-0.0657917240448376,-0.171746282113512,-0.00546451261518129,0.0254566391140276,-0.00866201519643328,-0.0486112928418858,TRUE,4
20,6,0.112058367451116,-0.000733932825151345,0.288439372477007,0.00250475557373382,-0.129847182150715,-0.0755421827106271,-0.215876365450608,-0.104779793929893,-0.0110496579182048,-0.00584587885353517,0.0198927456199752,0.0231293832710247,TRUE,4
200,12,0.00233954806838531,-0.0446137513873481,0.024334564956664,-0.00726582409323184,-0.154117289886933,0.0333397708046434,-0.0171507807923448,-0.00309566073381806,-0.0192810218257682,-0.00970158338312052,-0.000800930140636483,-0.00292239568171621,TRUE,4
200,2,0.0411512409399682,-0.024100748167557,0.387717439229343,0.0166487922043413,-0.269854499126651,-0.00849656523924644,-0.173071167257553,-0.0173591006667614,0.0193878966516505,-0.0118435931604083,0.0118833405967105,-0.0160649702473457,TRUE,4
200,6,0.00662350303313809,-0.0299168870114296,0.0659429158957324,0.0116757177206094,-0.140252115747936,0.0284780999208186,0.00472909130508934,0.000242079160275428,-0.0445040818834291,-0.00228516185729279,-0.00228798108070088,-0.00844430146557395,TRUE,4
3,12,0.121680409465054,0.0102471023082083,0.0645149617421502,-0.00502224844842693,-0.0411531288651561,0.00306290035571753,-0.0787540330897349,-0.259076767201635,-0.0123071482704936,0.00474049100239542,0.0164374067359448,0.00985810398115166,TRUE,4
3,6,0.192617545771847,0.0247330045630579,0.0730294690833807,0.0103760703091959,-0.10924383450537,-0.0833950262134511,-0.126043353874326,-0.299373730392268,-0.0350431652282388,0.0686832737222562,0.0291673436047133,-0.00794230433771046,TRUE,4
5,12,0.130569155235312,0.0169674051442984,0.111292396995687,-0.0430871051003759,-0.083353917088731,-0.0375681426302273,-0.192088416904988,-0.190914662670513,0.0141794663819231,-0.00313508841733086,-0.0167059111382019,-0.00810572741152087,TRUE,4
5,6,0.209054815568753,0.0137735721921108,0.0958129665811176,-0.0170121025516723,-0.046733434891136,-0.0777723417466589,-0.169792870730659,-0.31688392412623,-0.00496634637533741,0.0334080144441526,0.0685670877581024,0.0463305217427208,TRUE,4
50,12,0.0151550082089969,-0.00687398485511703,0.0767181068464016,-0.0192942101698063,-0.22372422159034,0.00682658988051597,-0.0596088912431697,-0.000195001613673948,-0.00981468235824356,-0.0150115110326214,-0.0101176366637453,0.000746140218056962,TRUE,4
50,2,0.108637364245272,0.00987249191545183,0.195915423727793,-0.0363167756505476,-0.0781898996705745,0.0796803883167284,-0.149421357540467,-0.280334291256872,-0.0631912171429604,-0.0158709733496637,0.00726215950993063,0.0330331744586705,TRUE,4
50,6,0.0461388378706247,-0.0191630534051337,0.259967966665595,0.0029893632638477,-0.191449827648463,-0.0294231922119069,-0.132655556126921,0.0439401937168231,0.0107946550005999,-0.0177696796795157,0.00970245166997687,0.00700790635640786,TRUE,4
10,12,0.0568476887221573,0.017798594765789,0.320310922432133,0.053074693624536,-0.221216119133232,-0.049771202386648,-0.0536630102914556,-0.0695258583303433,0.0572361348761927,-0.0269953795709375,-0.104511450540676,-0.118081849387518,TRUE,6
10,6,0.1587983670804,0.0819106304405143,0.432521183652481,-0.0375617322570526,-0.145294388149501,0.200375227354132,0.178233250971602,-0.297188636847486,0.20627806693754,-0.0454293444029166,-0.114552536919278,-0.271560487996293,TRUE,6
100,12,-0.00679564762953971,0.0146099695845696,0.00263775601723436,-0.0420908673733157,-0.0849403963774683,-0.0531961558534139,-0.0674397838062249,-0.0199779848578456,-0.0273003227978935,-0.0188647177730864,0.0500665307084228,-0.0239836973765233,TRUE,6
100,2,0.046300596917856,0.0563092432185097,0.616300522007028,-0.162540774284469,-0.250449956601407,-0.0642190190213581,-0.0288650702860984,-0.17427953552774,-0.107601370488074,0.0403903135620306,-8.54824844921404e-06,0.0865719673294102,TRUE,6
100,6,0.00282562515604481,0.062141086880219,0.16860724837174,-0.113805304934337,-0.144862693339796,0.00339642893527877,0.159315566289198,-0.204972589843991,-0.0249764667867551,0.00143211158177314,-0.0148444933650978,0.00658667931293248,TRUE,6
150,12,0.0136435969054883,0.00285713822936079,0.032807393330485,-0.00627553696207042,-0.107499234761979,0.0246503458149674,-0.0152876610323464,-0.0216321005223482,0.0275551239315567,-0.0393759047782769,-0.00177857847982606,-0.0392180224345379,TRUE,6
150,2,-0.0103402932594553,-0.0232167056498031,0.553570321823376,-0.0723073903907872,-0.273104390067784,0.00183379387485026,-0.00795851507003742,-0.0553041589976918,-0.146121088749316,0.0872073890963772,0.0242008709305868,0.151464390625489,TRUE,6
150,6,0.00391549581875636,0.0283619466651485,0.0192333191462576,-0.0618465427137121,-0.0272670335641316,-0.0256768561984216,0.0617146263388395,-0.117617201943555,0.0197632124791975,-0.000829002231038348,-0.0149943274937727,-0.0101841010506149,TRUE,6
20,12,0.0214634910033673,-0.0843082120320029,0.0599601908698987,0.216069191768996,-0.198106610227576,0.038544213274761,-0.124468451325306,0.122334512455709,-0.066794183876244,-0.012334583184218,-0.0248745435715744,0.0609313107372295,TRUE,6
20,2,0.330066458576955,0.266618985601279,0.41567371810954,-0.398910079875307,-0.160178147544776,0.200610298021318,-0.0183429720849066,-0.239369611284474,0.573439337591298,-0.601601889916898,-1.04050211321351,-0.821912886938438,TRUE,6
20,6,0.138613167017513,0.175871496450491,0.598761896358871,-0.022735436989604,-0.232968414911815,-0.0154083681541269,0.124562285420744,-0.0358949388208962,0.146525971299235,-0.0900234156551931,-0.136763367610688,-0.144006846329606,TRUE,6
200,12,0.0016454163168421,-0.00973195229068969,0.0247507163676451,-0.0603998812886098,-0.104529488695612,-0.052644728254095,-0.0440682016959483,-0.0525805886406332,0.0404925778852809,-0.0149191184239035,0.0098865793224167,-0.0473604029770703,TRUE,6
200,2,0.0204606556766616,0.0914306810272139,0.373578128946005,-0.118584391809339,-0.324377050196612,-0.0218872260616672,0.0297722658576566,-0.131852711006727,-0.187500935786467,0.0604450896862556,0.0208999841309084,0.156746508113271,TRUE,6
200,6,0.00771103536093257,0.04090305487249,0.0480429185800022,-0.00215858605597353,-0.0496663753582053,0.0643410922608677,0.0537019058756099,-0.00610206617186015,0.0436097322272226,-0.00505671273874466,-0.0188972902102474,-0.00964697032389939,TRUE,6
3,12,0.187992420730331,0.0176706149879203,0.191988902723026,-0.0494317013041053,-0.0565678052331716,0.0628813791358992,-0.0342654098877238,-0.268826534184624,-0.0159377311132063,-0.0616106410309169,-0.0803907967166749,-0.0115424276276394,TRUE,6
3,6,0.2180057859193,0.332753585960667,0.338853728122615,-0.0658215850317127,0.046538525505573,0.165001880667486,0.426551302916729,-0.511296864757262,0.423148660063396,-0.202925729815201,-0.0790410122944154,-0.10385913138439,TRUE,6
5,12,0.111035222540429,0.135800558695089,0.345625999581453,0.0908621618113691,-0.172243978711833,-0.074115262405106,-0.0983856838218204,-0.0816039145206358,0.227509772169134,-0.0452624137482848,-0.0917672708747906,-0.208448259037907,TRUE,6
5,6,0.27632985977685,-0.221133899041111,0.267277204068679,0.0884663017760025,0.0688221232386643,-0.0485939191694549,-0.0952054717162899,-0.377626592501426,-0.186772073380098,0.0368996546410657,0.0402437530213468,0.116376851663833,TRUE,6
50,12,0.00998529075084205,-0.0730407285961699,0.0528065120002951,0.0882781553124095,-0.160282038994826,0.00617535967359246,-0.061118402307215,0.0759495018140099,-0.00323154728193641,-0.00891393546255902,0.0194871997927401,0.026904253885073,TRUE,6
50,2,0.124774575736391,0.0062236704806366,0.365288730889334,0.0687345585179033,-0.104164570067056,0.24160197544201,0.0350192126818152,-0.245073079791529,0.113678542481312,0.00440761841934015,-0.0317251007139548,0.0615355630087439,TRUE,6
50,6,0.00654259470985504,-0.0477876941211192,0.306100741783359,0.0183580586394545,-0.19023524741244,0.0197419328060142,0.0886826718507099,0.0808293719970304,-0.0844384494091058,0.0759519705696049,0.0245708657665083,0.118081256261347,TRUE,6
10,12,2.21068233325317,-0.00898400351321626,-1.20593233161275,0.242335468578989,0.993079337123419,0.153298959398238,-0.23102783528749,0.134952894231247,-0.202949075739633,-0.0849094735461778,-0.156155974753286,-0.11385631560002,TRUE,7
10,6,0.80439990673589,-0.0678399565316611,-1.54588944867941,-0.0664738417254452,0.765737218891316,-0.553007134830539,-0.335516419873472,-0.192535591827732,-0.278886729450167,-0.0370263339389706,0.226376553982576,-0.0257877810563947,TRUE,7
100,12,10.2944118869385,-1.07135672306421,-0.10689178970901,0.830450876109863,1.28464343257931,-0.702978222678235,-0.682145793640448,3.95993716478234,0.229712885543753,-0.224187089690291,0.292600430907922,-0.305963913460308,TRUE,7
100,2,5.81014253662692,-0.751654023044437,-2.29238463741329,0.775018595510994,1.55961802483674,-0.666593046592592,-0.134294406961812,0.122324410792765,0.110159143533196,-0.615610951471537,-0.0488345995552084,-0.186119580763189,TRUE,7
100,6,2689.10337562514,-1920.49037465265,-732.315075260019,-279.546806938018,1.0700010094734,42.6986809270552,-388.343707403158,753.060590260859,712.215586596055,302.343479817964,305.094779282725,-134.157187254173,TRUE,7
150,12,199.962597984754,-14.408615359703,23.1811036836734,57.8617593755423,54.5224719079227,86.9249714399012,29.3332203802526,78.5053368170293,-49.4449160704178,-6.16460105498374,-12.2248485625059,24.8175207366492,TRUE,7
150,2,7.13505952689892,-1.23526053481712,-1.88236189319067,0.950282248313913,1.67030770356635,-0.937900991830688,-0.663286206229727,0.747493113573402,0.188351073089014,-0.841962847851646,0.484535771433508,0.0113181160214132,TRUE,7
20,12,3.88962937307568,-0.266452312307903,-0.858947482359584,0.317658782017587,0.951624021360556,-0.121564014428375,-0.47609841203172,0.3909942957969,-0.160537920798227,-0.147143636687338,-0.0794303779093334,0.00224448548428459,TRUE,7
20,2,-5.15452973889446,0.626855544333991,-2.2464744734053,0.355980214941502,-0.189996439730177,-0.683737499981592,-0.44320116407842,0.295503626686248,1.34709807438705,0.305884610736285,-0.178642296511631,-0.342669274955869,TRUE,7
20,6,2.96392747748178,-0.239394510258898,-1.71696041711257,-0.016993562261405,1.03044155427507,-0.289443288085857,-0.234516603340382,-0.407612014485484,-0.0935367412196108,0.10543976526652,-0.302970201445519,-0.374478873964475,TRUE,7
200,2,7.97274716817201,-1.76391961200486,-1.46228400799092,0.311708588112394,1.30616545461209,-1.08223453981855,-0.788897254674851,1.06793499829123,0.0152053519508001,-0.293227722969104,0.582932531340102,0.105759114664152,TRUE,7
